"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","tim","nexus7"
"647.0","813.0","tim","nexus7"
"604.0","604.0","tim","nexus7"
"634.0","306.0","tim","nexus7"
"X","Y","PRESSURE"
"321.5714","638.0","0.1392"
"324.63873","646.9446","0.47040004"
"328.0478","648.82294","0.46080002"
"332.6432","651.37164","0.43680003"
"335.52298","653.2147","0.42720002"
"339.48862","655.1717","0.4128"
"351.73874","662.73566","0.40800002"
"372.5279","673.09827","0.3984"
"391.7418","684.8165","0.36"
"414.97336","695.8222","0.384"
"437.77005","705.7698","0.37440002"
"455.94977","714.9302","0.40320003"
"468.88046","720.42365","0.40800002"
"493.05493","731.45496","0.3792"
"521.7548","746.088","0.384"
"541.0272","755.1132","0.39360002"
"562.63947","765.3451","0.38880002"
"573.5328","771.56573","0.40320003"
"587.86395","780.60547","0.4176"
"598.92786","787.4716","0.42240003"
"605.08246","791.35944","0.40800002"
"615.96783","797.6295","0.38880002"
"624.6623","802.7693","0.36960003"
"630.1264","806.9038","0.3648"
"634.56903","810.09607","0.36960003"
"638.79565","812.12476","0.40800002"
"642.5184","814.10913","0.4176"
"644.33923","814.5714","0.4128"
"645.22485","814.5714","0.4128"
"646.125","814.5714","0.4128"
"645.6786","812.9712","0.4176"
"644.7857","809.89124","0.43680003"
"643.41144","804.1515","0.42720002"
"641.1911","795.62537","0.3648"
"638.58923","781.39984","0.36960003"
"635.42737","766.9319","0.37440002"
"628.4677","735.0779","0.32160002"
"617.1644","687.453","0.3264"
"609.9002","641.9168","0.3264"
"603.8175","610.68787","0.35040003"
"598.6548","572.8577","0.3264"
"596.601","537.5114","0.34080002"
"592.99994","502.5714","0.33600003"
"592.4112","484.7019","0.3312"
"591.08826","434.26202","0.3312"
"592.1071","402.20178","0.3312"
"594.70276","374.51758","0.3456"
"600.2153","352.94165","0.35520002"
"605.56537","323.17755","0.3648"
"610.0557","304.26428","0.34080002"
"611.4315","294.15997","0.30240002"
"615.2088","280.89587","0.36960003"
"622.8674","256.86688","0.36"
"628.0028","245.42194","0.34080002"
"631.1633","238.37524","0.3312"
"633.37506","233.90851","0.31680003"
"635.63416","231.07117","0.312"
"636.75","228.83926","0.28320003"
"637.8518","229.14285","0.24960001"
