"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","lyle","nexus-79"
"647.0","813.0","lyle","nexus-79"
"604.0","604.0","lyle","nexus-79"
"634.0","306.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"317.10715","728.2857","0.31680003","0.41935483","0"
"307.2857","721.5717","0.78720003","0.6451613","61"
"308.0697","720.5714","0.8256","0.7096774","76"
"310.04276","720.5714","0.81600004","0.7096774","93"
"324.6328","722.793","0.8496","0.6451613","110"
"366.65784","731.3056","0.84000003","0.61290324","126"
"394.44543","737.8116","0.80160004","0.61290324","143"
"419.92578","745.6018","0.78720003","0.6451613","160"
"448.82767","753.88416","0.7728","0.6774193","177"
"487.77393","763.54083","0.7824","0.61290324","193"
"504.60718","767.71436","0.80160004","0.61290324","208"
"520.9373","771.2002","0.82080007","0.61290324","227"
"557.56244","779.995","0.8256","0.61290324","244"
"582.4022","786.36816","0.82080007","0.61290324","260"
"596.61053","791.4411","0.7968","0.6451613","277"
"610.06836","796.5543","0.7968","0.7096774","294"
"620.7968","800.6741","0.78720003","0.7419355","311"
"631.87384","804.9276","0.7728","0.7741935","327"
"636.5556","806.23914","0.76320004","0.7741935","344"
"643.86755","808.0","0.73440003","0.6774193","361"
"648.8195","808.0","0.73440003","0.61290324","378"
"651.1468","808.0","0.73920006","0.61290324","394"
"653.31006","808.0","0.744","0.61290324","411"
"655.4625","808.0","0.74880004","0.61290324","428"
"657.6522","805.93396","0.75360006","0.61290324","444"
"659.5178","804.1428","0.74880004","0.61290324","459"
"660.79224","802.91943","0.76320004","0.61290324","478"
"662.8059","800.9863","0.768","0.61290324","495"
"664.9814","798.8978","0.75360006","0.61290324","511"
"667.0757","796.8873","0.74880004","0.61290324","528"
"668.0","792.71466","0.70080006","0.61290324","545"
"667.2742","786.35565","0.69600004","0.6774193","562"
"664.28595","776.37195","0.73920006","0.61290324","580"
"661.93384","769.958","0.75360006","0.61290324","597"
"652.8089","754.2243","0.744","0.61290324","614"
"637.88635","729.2857","0.7584","0.61290324","631"
"625.7323","708.9189","0.77760005","0.61290324","647"
"617.49225","694.29126","0.7824","0.6451613","664"
"608.19855","675.185","0.78720003","0.61290324","681"
"602.5049","661.2909","0.82080007","0.61290324","698"
"598.3572","651.5714","0.8256","0.61290324","711"
"595.61237","644.76135","0.82080007","0.6774193","731"
"593.4452","633.1359","0.8112","0.7419355","748"
"592.1071","622.62195","0.80640006","0.7419355","765"
"592.27814","613.629","0.80640006","0.6451613","781"
"594.40735","605.45276","0.79200006","0.61290324","798"
"598.36957","595.3986","0.74880004","0.61290324","815"
"604.13684","578.2415","0.7056","0.61290324","831"
"609.11005","565.7644","0.71040004","0.61290324","848"
"616.5138","547.19525","0.744","0.61290324","865"
"627.58203","516.5606","0.744","0.6451613","882"
"634.53674","494.6479","0.7584","0.61290324","898"
"640.0864","470.33087","0.73920006","0.6774193","915"
"645.6246","444.7787","0.74880004","0.61290324","932"
"650.4878","419.70483","0.744","0.6451613","949"
"654.9183","393.92206","0.74880004","0.61290324","965"
"655.5","384.01544","0.74880004","0.61290324","982"
"656.9146","364.34546","0.744","0.61290324","999"
"659.8733","340.96082","0.74880004","0.61290324","1016"
"661.89734","323.86426","0.73440003","0.61290324","1032"
"662.93976","316.002","0.68160003","0.61290324","1049"
"663.5357","314.2857","0.6","0.61290324","1055"
