"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lyle","nexus-79"
"274.0","724.0","lyle","nexus-79"
"356.0","105.0","lyle","nexus-79"
"454.0","391.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"296.5714","712.8572","0.28320003","0.41935483","0"
"294.85992","691.14355","0.6144","0.516129","91"
"300.74182","669.98926","0.6384","0.516129","105"
"307.6707","648.39844","0.62880003","0.54838705","120"
"312.69095","628.6725","0.64320004","0.54838705","134"
"317.56943","610.94415","0.68160003","0.54838705","148"
"321.01474","597.8889","0.69600004","0.54838705","165"
"322.795","591.04755","0.7056","0.54838705","181"
"323.35715","588.4707","0.72","0.54838705","198"
"323.35715","586.27106","0.75360006","0.54838705","215"
"325.21796","586.0","0.73920006","0.54838705","232"
"325.14285","589.5769","0.6912","0.54838705","248"
"325.14285","593.7038","0.68160003","0.54838705","265"
"325.14285","599.7126","0.70080006","0.54838705","282"
"325.14285","607.5331","0.69600004","0.58064514","299"
"323.8036","615.5714","0.6912","0.6451613","311"
"321.40472","625.05145","0.69600004","0.61290324","332"
"316.064","640.9562","0.69600004","0.61290324","349"
"311.1844","656.2004","0.67200005","0.61290324","365"
"307.3508","666.41516","0.64320004","0.6774193","382"
"305.22736","673.3566","0.6144","0.7419355","399"
"303.13223","677.9747","0.60480005","0.7419355","416"
"301.11545","681.06635","0.58080006","0.6774193","432"
"299.6964","682.4286","0.5856","0.61290324","445"
"300.14285","680.4196","0.5712","0.61290324","466"
"301.58026","662.912","0.48000002","0.61290324","483"
"303.86435","629.55597","0.36","0.61290324","499"
"306.9579","589.72253","0.312","0.6451613","516"
"309.1678","558.89795","0.24000001","0.58064514","533"
"311.75","527.9517","0.2592","0.61290324","550"
"313.4037","503.64752","0.3264","0.61290324","566"
"315.3343","490.7768","0.384","0.61290324","583"
"318.48618","461.40912","0.48000002","0.61290324","600"
"323.286","417.82574","0.53760004","0.61290324","617"
"325.93997","389.96002","0.6","0.61290324","633"
"326.0357","372.31848","0.63360006","0.6451613","650"
"327.00836","352.71838","0.6528","0.61290324","667"
"326.92856","331.4419","0.65760005","0.61290324","683"
"326.92856","308.38104","0.6624","0.61290324","700"
"328.26782","290.71436","0.67200005","0.61290324","711"
"328.7143","263.73288","0.65760005","0.61290324","734"
"330.14536","231.37723","0.68640006","0.61290324","750"
"332.3895","209.47543","0.69600004","0.61290324","767"
"334.00372","197.37695","0.70080006","0.61290324","784"
"335.65228","184.71628","0.69600004","0.61290324","801"
"338.03348","174.51779","0.70080006","0.61290324","817"
"340.99817","162.86893","0.68160003","0.61290324","834"
"344.07928","154.40973","0.6768","0.61290324","851"
"347.07385","147.22272","0.67200005","0.6451613","868"
"349.12625","143.09476","0.6768","0.6774193","884"
"352.2359","138.55743","0.68640006","0.7419355","901"
"355.00226","135.2414","0.69600004","0.7741935","918"
"356.51413","133.31216","0.72","0.7741935","934"
"358.1539","132.57144","0.72480005","0.7419355","951"
"359.7992","134.12723","0.7296","0.6774193","968"
"361.56226","138.70764","0.71040004","0.7419355","985"
"365.00034","152.45886","0.6912","0.6774193","1001"
"369.63812","173.86307","0.67200005","0.6774193","1018"
"377.375","209.7143","0.67200005","0.61290324","1034"
"384.22867","235.52829","0.67200005","0.61290324","1052"
"396.42096","275.37003","0.6768","0.61290324","1068"
"411.24658","312.2204","0.68160003","0.61290324","1085"
"424.92496","338.4699","0.6624","0.61290324","1102"
"444.44254","369.92505","0.6528","0.61290324","1119"
"446.5714","373.4286","0.57600003","0.61290324","1121"
