"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-79"
"360.0","281.0","lyle","nexus-79"
"178.0","102.0","lyle","nexus-79"
"649.0","664.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"654.6071","574.8572","0.2976","0.41935483","0"
"645.6786","560.2857","0.648","0.516129","57"
"642.31384","556.04504","0.67200005","0.516129","73"
"632.29425","544.0096","0.7152","0.516129","90"
"615.8926","525.4383","0.7584","0.58064514","107"
"599.357","505.92365","0.78720003","0.61290324","124"
"581.86145","486.3094","0.80160004","0.61290324","141"
"561.2193","463.5539","0.768","0.61290324","157"
"534.4846","433.39313","0.768","0.61290324","174"
"518.4464","415.0","0.76320004","0.6451613","190"
"500.90424","398.15955","0.76320004","0.61290324","208"
"461.4481","360.28162","0.76320004","0.6774193","224"
"429.4683","329.581","0.76320004","0.61290324","241"
"407.95834","307.79602","0.744","0.6451613","258"
"382.17612","278.77023","0.73440003","0.61290324","275"
"357.3224","248.46362","0.72","0.6451613","291"
"336.43698","221.88507","0.7152","0.61290324","308"
"322.49307","207.84024","0.72480005","0.61290324","325"
"310.85712","195.57141","0.72480005","0.6451613","338"
"287.3963","171.76334","0.71040004","0.61290324","358"
"274.2208","158.25769","0.7056","0.61290324","375"
"262.3214","147.3143","0.72480005","0.61290324","392"
"255.384","141.03152","0.7296","0.61290324","408"
"247.73398","135.5513","0.73440003","0.61290324","425"
"243.07751","132.62103","0.73920006","0.6451613","442"
"238.5375","131.14343","0.75360006","0.7096774","459"
"234.9527","129.56586","0.76320004","0.7096774","475"
"232.01913","128.15775","0.7728","0.6451613","492"
"229.60715","128.2857","0.77760005","0.61290324","506"
"226.92084","128.2857","0.7824","0.61290324","526"
"225.40802","128.2857","0.77760005","0.61290324","542"
"223.9065","128.2857","0.7728","0.61290324","559"
"222.22144","128.2857","0.7728","0.61290324","578"
"219.12634","129.03076","0.7728","0.61290324","595"
"216.34071","130.36789","0.768","0.61290324","612"
"214.47273","130.0","0.76320004","0.61290324","628"
"212.14063","130.85715","0.74880004","0.61290324","645"
"209.6863","130.85715","0.744","0.61290324","662"
"208.33952","130.85715","0.75360006","0.61290324","678"
"207.32567","130.85715","0.75360006","0.61290324","695"
"205.86069","130.85715","0.76320004","0.61290324","712"
"204.25665","132.05078","0.7728","0.61290324","729"
"203.71428","133.49127","0.74880004","0.6451613","745"
"204.48616","137.36584","0.73920006","0.6451613","762"
"211.11656","148.80212","0.75360006","0.61290324","779"
"234.27292","183.8966","0.73440003","0.61290324","796"
"261.32532","217.75061","0.73920006","0.6451613","812"
"292.53986","254.60297","0.744","0.6451613","829"
"317.10712","284.7143","0.75360006","0.6451613","842"
"347.4608","315.3963","0.768","0.61290324","862"
"398.68298","370.67334","0.74880004","0.61290324","879"
"441.49863","415.41516","0.75360006","0.61290324","896"
"478.4458","455.10852","0.76320004","0.61290324","913"
"510.2022","491.5163","0.7584","0.6451613","929"
"528.20154","513.90906","0.7584","0.6451613","946"
"540.8045","531.3116","0.7824","0.61290324","963"
"546.5714","541.0","0.80160004","0.61290324","975"
"553.3828","552.3415","0.78720003","0.6451613","996"
"573.5909","582.45514","0.68640006","0.61290324","1013"
"574.25","583.4286","0.6144","0.61290324","1013"
