"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-79"
"360.0","281.0","lyle","nexus-79"
"178.0","102.0","lyle","nexus-79"
"649.0","664.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"658.1786","583.4286","0.2256","0.41935483","0"
"645.7201","572.36536","0.7056","0.41935483","88"
"640.10455","564.2244","0.71040004","0.41935483","102"
"631.2263","552.86194","0.73920006","0.41935483","117"
"621.10736","540.7659","0.7584","0.41935483","131"
"606.8063","523.72314","0.7584","0.4516129","144"
"583.2238","496.91144","0.76320004","0.4516129","160"
"564.0234","473.48145","0.74880004","0.48387095","177"
"550.392","456.6341","0.744","0.516129","194"
"523.8623","425.16418","0.73920006","0.54838705","211"
"486.92535","385.59692","0.7584","0.54838705","227"
"453.50116","352.65253","0.744","0.58064514","244"
"418.40668","320.86603","0.744","0.58064514","261"
"390.67996","294.91565","0.7296","0.6451613","278"
"358.3797","263.06403","0.73440003","0.61290324","294"
"338.87408","242.38586","0.7296","0.6774193","311"
"322.88904","224.69348","0.744","0.6451613","328"
"293.31018","195.65985","0.73920006","0.6451613","344"
"262.9317","166.31873","0.74880004","0.61290324","361"
"241.63864","150.42804","0.72","0.61290324","378"
"222.68872","137.52753","0.7056","0.6451613","395"
"208.1511","128.63797","0.72480005","0.61290324","411"
"193.3787","120.53427","0.7296","0.6451613","428"
"182.2857","113.714294","0.73920006","0.6774193","443"
"176.95709","112.01367","0.74880004","0.7096774","461"
"171.9272","110.285706","0.7584","0.7419355","478"
"167.70615","110.85535","0.768","0.7419355","495"
"166.21428","113.64078","0.77760005","0.6774193","512"
"167.65443","119.31348","0.768","0.6451613","528"
"179.08725","136.96564","0.75360006","0.61290324","545"
"211.3915","175.17493","0.74880004","0.61290324","562"
"233.625","200.2857","0.75360006","0.61290324","575"
"271.48273","237.5","0.77760005","0.61290324","595"
"321.854","287.88556","0.77760005","0.61290324","612"
"363.65192","330.9569","0.78720003","0.61290324","629"
"405.25552","376.48285","0.7824","0.61290324","645"
"441.07144","418.09076","0.78720003","0.61290324","662"
"475.4253","461.21863","0.80640006","0.6451613","679"
"504.87433","496.73102","0.8112","0.6451613","696"
"515.62976","510.65704","0.8112","0.6774193","712"
"533.0504","534.2985","0.83040005","0.61290324","729"
"556.43634","567.7838","0.84000003","0.6451613","746"
"565.98987","583.69446","0.84480006","0.61290324","762"
"572.31366","593.75903","0.84000003","0.61290324","779"
"577.01575","602.45306","0.77760005","0.61290324","796"
"579.6071","605.7143","0.6624","0.61290324","803"
