"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus-80"
"340.0","367.0","tim","nexus-80"
"439.0","650.0","tim","nexus-80"
"106.0","619.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"501.9286","685.4286","0.10080001","0.16129032","0"
"495.0907","674.30695","0.20160002","0.16129032","77"
"493.22192","668.9249","0.19680001","0.16129032","92"
"491.11072","661.888","0.21120001","0.16129032","106"
"489.12927","647.98676","0.216","0.16129032","120"
"482.59418","628.80005","0.22080001","0.16129032","149"
"476.77222","610.4069","0.23520002","0.16129032","166"
"469.52536","591.7025","0.23040001","0.16129032","183"
"465.0942","580.6238","0.2544","0.19354838","199"
"454.91458","561.39825","0.24480002","0.19354838","216"
"443.95596","538.9905","0.2592","0.19354838","233"
"437.1964","526.0","0.2592","0.19354838","245"
"428.96695","511.05658","0.26880002","0.19354838","266"
"418.05048","488.38263","0.2592","0.19354838","283"
"408.84024","470.69897","0.2736","0.22580644","299"
"399.44913","452.287","0.2736","0.22580644","316"
"391.78348","436.23572","0.28800002","0.22580644","332"
"384.3431","419.18","0.28320003","0.22580644","349"
"377.89008","404.72522","0.28320003","0.22580644","366"
"375.26035","398.5677","0.28800002","0.22580644","382"
"371.05017","389.32043","0.28800002","0.22580644","399"
"366.91986","378.21185","0.28800002","0.22580644","416"
"364.54095","370.43158","0.28320003","0.22580644","432"
"361.58762","363.53235","0.28800002","0.22580644","449"
"359.58237","359.34766","0.28320003","0.22580644","466"
"357.52316","356.51367","0.2784","0.22580644","482"
"356.39285","354.53113","0.2784","0.22580644","499"
"356.39285","353.65112","0.28320003","0.22580644","516"
"356.39285","352.4286","0.28320003","0.22580644","526"
"356.39285","354.47723","0.28800002","0.22580644","549"
"356.39285","357.5531","0.28800002","0.22580644","566"
"356.39285","361.68475","0.2736","0.22580644","582"
"358.1853","368.31165","0.2784","0.22580644","599"
"360.38885","378.89508","0.28800002","0.22580644","615"
"363.5357","388.85712","0.2736","0.22580644","630"
"366.24146","397.51984","0.2784","0.22580644","649"
"374.53204","423.09802","0.2736","0.22580644","665"
"382.7181","448.0935","0.28320003","0.22580644","682"
"386.9809","462.18707","0.30240002","0.22580644","699"
"391.522","479.75793","0.2976","0.22580644","716"
"397.3089","501.45306","0.28800002","0.22580644","732"
"401.91714","516.9617","0.2928","0.22580644","749"
"405.11087","528.79144","0.2976","0.22580644","766"
"411.4572","553.1615","0.30240002","0.22580644","782"
"415.935","570.67694","0.28800002","0.22580644","799"
"419.17456","585.95416","0.28320003","0.22580644","816"
"424.3133","601.87634","0.28320003","0.22580644","832"
"428.93207","613.95123","0.2592","0.22580644","849"
"432.06564","622.7576","0.26880002","0.22580644","866"
"435.85718","633.1428","0.26880002","0.22580644","881"
"438.33334","638.6572","0.264","0.22580644","899"
"442.8055","651.1047","0.2784","0.22580644","916"
"446.35437","659.08923","0.2736","0.22580644","932"
"447.75854","665.7046","0.28800002","0.22580644","949"
"449.25","670.46515","0.2736","0.22580644","966"
"449.25","674.58777","0.28320003","0.22580644","982"
"449.25","678.7595","0.2784","0.22580644","999"
"449.25","680.1882","0.2784","0.22580644","1016"
"447.3514","682.10834","0.26880002","0.22580644","1032"
"445.13025","684.24066","0.264","0.22580644","1049"
"442.8173","684.5714","0.2784","0.22580644","1066"
"439.0614","684.5714","0.2736","0.22580644","1082"
"434.6253","683.5516","0.28800002","0.22580644","1099"
"429.74805","681.4737","0.2736","0.22580644","1116"
"424.6964","679.8571","0.28320003","0.22580644","1128"
"419.40875","678.26666","0.28320003","0.22580644","1149"
"410.5769","676.14703","0.28320003","0.22580644","1166"
"400.9227","673.92114","0.2736","0.22580644","1182"
"390.7133","671.0453","0.26880002","0.22580644","1199"
"379.71518","666.14014","0.2784","0.22580644","1216"
"367.77243","660.0975","0.26880002","0.22580644","1232"
"354.36627","655.5075","0.26880002","0.22580644","1249"
"348.652","653.52295","0.264","0.22580644","1266"
"334.65765","647.58813","0.2544","0.22580644","1282"
"321.6921","640.9151","0.2544","0.22580644","1299"
"305.14154","633.43604","0.24480002","0.19354838","1316"
"289.3137","625.2801","0.24480002","0.19354838","1332"
"273.23663","619.9614","0.23520002","0.19354838","1349"
"249.73291","611.6681","0.24000001","0.19354838","1365"
"241.30716","608.60114","0.23520002","0.19354838","1382"
"223.56029","605.5624","0.23520002","0.19354838","1399"
"203.89302","600.2531","0.24000001","0.19354838","1415"
"189.70703","597.75885","0.2544","0.19354838","1432"
"177.57191","596.2857","0.24960001","0.19354838","1449"
"166.04553","595.11584","0.24960001","0.19354838","1465"
"154.48781","593.7143","0.264","0.22580644","1482"
"147.01785","593.7143","0.26880002","0.22580644","1495"
"141.38799","593.7143","0.26880002","0.22580644","1515"
"134.72101","592.0","0.24480002","0.22580644","1532"
"130.86438","588.9212","0.2064","0.22580644","1549"
"129.60715","587.48016","0.1488","0.19354838","1565"
"129.60715","583.4286","0.10080001","0.19354838","1580"
