"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-80"
"516.0","278.0","tim","nexus-80"
"191.0","503.0","tim","nexus-80"
"627.0","704.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"467.10715","574.0","0.115200005","0.19354838","0"
"466.07025","563.99084","0.23520002","0.19354838","140"
"467.6942","558.8885","0.24000001","0.19354838","154"
"470.2768","550.9643","0.24480002","0.19354838","168"
"473.8303","541.7802","0.24480002","0.19354838","182"
"477.14685","533.15546","0.24960001","0.19354838","191"
"483.33813","510.81586","0.24480002","0.19354838","208"
"488.56195","492.49585","0.24480002","0.19354838","224"
"493.47675","476.62695","0.24960001","0.19354838","241"
"500.14282","458.7143","0.2544","0.19354838","254"
"505.30652","439.9477","0.24960001","0.19354838","274"
"514.793","414.41742","0.2544","0.19354838","291"
"521.9828","392.81525","0.264","0.19354838","308"
"526.25916","378.42786","0.26880002","0.19354838","325"
"532.81287","358.10834","0.264","0.19354838","342"
"538.0091","340.48364","0.2592","0.19354838","357"
"539.91974","330.22797","0.2544","0.19354838","374"
"541.85706","322.72015","0.2544","0.19354838","391"
"544.7458","314.3816","0.26880002","0.19354838","407"
"545.95184","305.7843","0.2784","0.19354838","424"
"547.14954","299.76373","0.264","0.19354838","440"
"547.4643","294.67096","0.26880002","0.19354838","457"
"547.4643","292.56836","0.26880002","0.19354838","474"
"545.95233","290.54852","0.264","0.19354838","490"
"543.84424","289.4286","0.2544","0.19354838","507"
"542.9235","289.4286","0.24960001","0.19354838","524"
"538.4405","289.4286","0.2544","0.19354838","540"
"534.1113","291.12372","0.2544","0.19354838","557"
"527.91284","293.11365","0.2592","0.19354838","574"
"519.9219","296.64893","0.264","0.19354838","590"
"509.08533","301.93488","0.2736","0.22580644","607"
"497.49634","306.1275","0.2736","0.22580644","624"
"486.75","312.57147","0.2784","0.22580644","636"
"476.14175","318.21783","0.2928","0.22580644","657"
"456.755","330.4613","0.2928","0.22580644","674"
"443.15692","338.1953","0.3072","0.22580644","690"
"432.11548","344.55518","0.3072","0.22580644","707"
"419.50876","350.84723","0.30240002","0.22580644","723"
"408.04425","359.3166","0.2928","0.22580644","740"
"395.83615","367.68066","0.28800002","0.22580644","757"
"389.6622","370.74506","0.28800002","0.22580644","773"
"369.73615","384.78094","0.2784","0.22580644","790"
"354.51437","395.0998","0.26880002","0.22580644","807"
"343.04233","402.3675","0.264","0.22580644","823"
"332.89615","409.89502","0.26880002","0.22580644","840"
"322.73618","416.81482","0.264","0.22580644","857"
"309.4176","426.8659","0.2784","0.22580644","873"
"298.80356","434.28564","0.264","0.22580644","889"
"293.74747","438.03326","0.2592","0.22580644","907"
"285.01517","444.3205","0.264","0.22580644","924"
"276.58398","449.5338","0.26880002","0.22580644","940"
"268.73404","454.10162","0.28800002","0.22580644","957"
"262.31516","458.20978","0.28320003","0.22580644","973"
"256.99493","462.1861","0.28800002","0.22580644","990"
"252.3063","466.4945","0.26880002","0.22580644","1007"
"249.70529","468.35284","0.2736","0.22580644","1023"
"245.77148","471.91083","0.26880002","0.22580644","1040"
"241.34265","475.3053","0.264","0.22580644","1057"
"238.04468","479.32855","0.264","0.22580644","1073"
"235.5817","482.5501","0.26880002","0.22580644","1090"
"233.42316","485.2447","0.2736","0.22580644","1107"
"231.23608","488.58667","0.26880002","0.19354838","1123"
"229.1607","492.5714","0.2736","0.19354838","1140"
"229.60715","493.29327","0.2784","0.19354838","1157"
"229.85516","496.4762","0.264","0.19354838","1173"
"232.0622","500.71375","0.26880002","0.19354838","1190"
"234.58911","505.06836","0.264","0.19354838","1207"
"239.17899","509.47473","0.2592","0.19354838","1223"
"248.11923","516.3431","0.2592","0.19354838","1240"
"258.4011","523.0425","0.2592","0.19354838","1257"
"263.48315","526.81683","0.264","0.19354838","1273"
"279.15424","534.96173","0.2592","0.19354838","1290"
"303.40637","546.8788","0.2592","0.19354838","1307"
"322.84683","556.035","0.2736","0.19354838","1323"
"335.76218","564.3969","0.26880002","0.19354838","1340"
"352.15555","574.10895","0.2736","0.19354838","1356"
"370.60498","583.39325","0.2784","0.19354838","1373"
"381.8393","590.71423","0.2736","0.19354838","1385"
"399.13184","600.43384","0.26880002","0.19354838","1406"
"423.9974","612.8288","0.2736","0.19354838","1423"
"442.54324","622.3617","0.24960001","0.19354838","1440"
"457.2556","628.9672","0.24480002","0.19354838","1456"
"472.10892","635.9354","0.2544","0.19354838","1473"
"483.49365","642.06726","0.24960001","0.19354838","1490"
"494.24548","648.26025","0.2544","0.19354838","1506"
"500.20575","651.1731","0.264","0.19354838","1523"
"511.95117","658.66876","0.26880002","0.19354838","1540"
"524.73004","665.47656","0.2736","0.22580644","1556"
"535.01294","670.4519","0.28320003","0.22580644","1573"
"543.2135","674.0683","0.28800002","0.22580644","1590"
"549.521","677.88776","0.2928","0.22580644","1606"
"555.4352","681.93787","0.28800002","0.22580644","1623"
"560.4107","685.4285","0.28320003","0.22580644","1636"
"563.8768","687.252","0.28800002","0.22580644","1656"
"570.5456","689.9149","0.28800002","0.22580644","1673"
"576.1053","693.1763","0.28320003","0.22580644","1690"
"580.6221","695.34436","0.28320003","0.22580644","1706"
"585.06494","697.47687","0.33600003","0.29032257","1723"
"589.4302","699.5722","0.312","0.29032257","1739"
"593.8794","701.7078","0.3312","0.29032257","1756"
"595.77203","702.6163","0.3072","0.29032257","1773"
"603.13416","705.72156","0.2736","0.29032257","1789"
"609.91327","707.66534","0.15840001","0.29032257","1806"
"613.5357","708.5714","0.0912","0.22580644","1816"
