"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","tim","nexus-80"
"647.0","813.0","tim","nexus-80"
"604.0","604.0","tim","nexus-80"
"634.0","306.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"309.9643","664.8572","0.124800004","0.19354838","0"
"311.62677","675.8817","0.26880002","0.19354838","88"
"315.51215","679.2649","0.2784","0.19354838","103"
"323.00366","684.1964","0.31680003","0.2580645","117"
"333.41455","689.8276","0.3456","0.32258064","131"
"348.87384","696.80035","0.33600003","0.32258064","143"
"359.9039","703.0376","0.3264","0.32258064","160"
"402.03638","722.9881","0.31680003","0.32258064","176"
"445.0407","742.16113","0.35040003","0.3548387","193"
"479.73618","755.48016","0.35040003","0.3548387","210"
"520.4532","769.35645","0.33600003","0.32258064","226"
"561.4824","786.6885","0.31680003","0.32258064","243"
"587.3696","795.6002","0.3456","0.3548387","260"
"616.6607","805.0","0.34080002","0.3548387","272"
"640.94714","813.34314","0.37440002","0.3548387","293"
"680.4462","828.59753","0.384","0.3548387","310"
"697.6183","837.08374","0.42240003","0.3548387","326"
"712.08466","843.67847","0.4176","0.3548387","343"
"720.8936","848.1376","0.40320003","0.3548387","360"
"725.88715","851.57166","0.3984","0.3548387","376"
"730.4346","853.8258","0.3984","0.3548387","393"
"731.08435","854.8467","0.40320003","0.3548387","409"
"733.3651","856.0","0.40800002","0.3548387","426"
"735.48584","856.8572","0.4128","0.3548387","443"
"737.7164","856.8572","0.42240003","0.3548387","459"
"737.6428","855.51514","0.45600003","0.3548387","509"
"736.8544","854.386","0.46080002","0.3548387","526"
"734.76373","852.3789","0.47040004","0.3548387","543"
"732.58923","850.2914","0.46080002","0.3548387","559"
"730.30444","848.098","0.44160002","0.3548387","576"
"728.0467","845.93054","0.43680003","0.3548387","593"
"727.8214","842.9475","0.4128","0.3548387","609"
"725.35956","838.41614","0.40320003","0.3548387","626"
"723.8036","835.4287","0.39360002","0.3548387","638"
"722.1059","832.16907","0.39360002","0.3548387","659"
"719.87415","825.4823","0.3984","0.3548387","676"
"717.6088","816.4081","0.3984","0.3548387","692"
"715.3411","805.5231","0.3984","0.3548387","709"
"713.0892","795.99976","0.3792","0.3548387","726"
"710.92053","786.0186","0.39360002","0.3548387","742"
"707.8055","770.8489","0.4128","0.3548387","759"
"705.3852","763.47156","0.4128","0.3548387","775"
"700.8841","742.84106","0.4176","0.3548387","792"
"696.3267","723.5302","0.432","0.3548387","809"
"687.4481","701.2004","0.44640002","0.3548387","825"
"682.3509","685.15643","0.42720002","0.3548387","842"
"677.9081","670.3743","0.42720002","0.3548387","859"
"673.42474","645.0712","0.42240003","0.3548387","875"
"671.7003","634.8663","0.4128","0.3548387","892"
"669.4914","620.0221","0.4176","0.3548387","909"
"665.63324","592.1634","0.4128","0.3548387","925"
"662.5118","567.47327","0.42240003","0.3548387","942"
"660.37415","541.40094","0.39360002","0.3548387","959"
"659.9643","521.4927","0.37440002","0.3548387","975"
"659.0714","499.18335","0.384","0.3548387","992"
"659.0714","475.61908","0.39360002","0.3548387","1009"
"659.0714","466.77472","0.3984","0.3548387","1025"
"660.0426","442.6623","0.42720002","0.3548387","1042"
"662.1397","419.0277","0.4176","0.3548387","1059"
"663.5357","404.02124","0.43680003","0.3548387","1075"
"665.4249","383.37866","0.4512","0.3548387","1092"
"667.1071","366.2929","0.44160002","0.3548387","1109"
"667.1071","355.18494","0.42720002","0.3548387","1125"
"667.1071","348.14282","0.43680003","0.3548387","1138"
"667.1071","341.29095","0.45600003","0.3548387","1159"
"667.67896","326.7287","0.46080002","0.3548387","1175"
"668.0","316.17224","0.46080002","0.3548387","1192"
"668.0","309.15356","0.45600003","0.3548387","1208"
"668.0","303.55377","0.44160002","0.3548387","1225"
"667.78656","299.30444","0.2928","0.32258064","1242"
"665.4279","294.77588","0.1728","0.2580645","1258"
"665.3214","294.5714","0.13440001","0.22580644","1259"
