"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","tim","nexus-80"
"360.0","281.0","tim","nexus-80"
"178.0","102.0","tim","nexus-80"
"649.0","664.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"673.3571","546.5714","0.1536","0.41935483","0"
"663.1147","545.3101","0.2544","0.38709676","104"
"661.1682","543.4415","0.264","0.38709676","118"
"659.3497","541.69574","0.26880002","0.38709676","133"
"657.5597","539.9773","0.26880002","0.38709676","147"
"652.4385","535.7957","0.28320003","0.38709676","161"
"639.5744","524.42566","0.2592","0.3548387","178"
"626.8966","512.25507","0.24480002","0.3548387","195"
"613.54816","499.7303","0.24960001","0.32258064","211"
"596.3571","479.6762","0.23040001","0.29032257","228"
"578.9586","462.16022","0.23040001","0.29032257","245"
"564.875","450.57147","0.2256","0.29032257","260"
"552.23254","436.40674","0.22080001","0.29032257","278"
"521.29596","404.67584","0.21120001","0.29032257","294"
"502.65527","387.25134","0.2256","0.29032257","311"
"484.27582","371.03156","0.23040001","0.29032257","328"
"466.58215","354.06744","0.2256","0.29032257","344"
"449.66882","337.39917","0.23040001","0.29032257","361"
"431.8412","317.60944","0.23520002","0.2580645","378"
"419.7857","304.4286","0.24960001","0.2580645","394"
"404.5379","288.1488","0.24480002","0.2580645","411"
"382.48782","266.71747","0.24480002","0.2580645","428"
"364.30386","248.99323","0.23520002","0.22580644","444"
"348.6261","232.61194","0.23040001","0.2580645","461"
"335.1314","218.75864","0.23040001","0.2580645","478"
"324.27853","208.02737","0.23520002","0.2580645","494"
"311.2501","193.96008","0.23520002","0.22580644","511"
"299.10727","181.29156","0.23520002","0.22580644","528"
"293.1119","175.53601","0.23040001","0.22580644","544"
"279.86996","160.1011","0.2256","0.22580644","561"
"266.3397","144.56906","0.22080001","0.22580644","577"
"255.10043","134.10892","0.22080001","0.22580644","594"
"245.98718","125.38974","0.2256","0.22580644","611"
"237.35922","118.12503","0.23040001","0.22580644","627"
"227.91309","109.51657","0.22080001","0.22580644","644"
"220.76715","104.34241","0.23520002","0.22580644","661"
"215.32144","100.42859","0.24960001","0.2580645","673"
"209.46808","94.3808","0.24480002","0.2580645","694"
"203.03937","90.139496","0.24000001","0.22580644","711"
"198.45137","86.37619","0.24000001","0.22580644","727"
"194.5006","84.00601","0.24480002","0.22580644","744"
"191.33365","83.714294","0.24960001","0.22580644","761"
"189.36017","82.85715","0.2544","0.22580644","777"
"187.42302","82.85715","0.2544","0.22580644","794"
"185.53552","84.02307","0.2544","0.22580644","810"
"185.85715","85.34161","0.2592","0.22580644","827"
"187.67865","90.22876","0.2784","0.2580645","844"
"193.59758","101.14737","0.26880002","0.2580645","860"
"201.41632","114.98462","0.264","0.2580645","877"
"214.84837","132.43234","0.24480002","0.2580645","894"
"228.2348","153.1561","0.24960001","0.2580645","910"
"243.39499","173.37851","0.26880002","0.29032257","927"
"259.63068","194.23392","0.2544","0.2580645","944"
"269.70883","208.74646","0.2592","0.2580645","960"
"289.736","232.35416","0.2592","0.2580645","977"
"312.8055","261.35757","0.2544","0.2580645","994"
"327.57867","282.65045","0.28320003","0.29032257","1010"
"352.2658","316.22693","0.28320003","0.29032257","1027"
"370.3013","339.83582","0.264","0.2580645","1043"
"386.49298","360.125","0.2592","0.2580645","1060"
"405.35236","381.0905","0.2736","0.29032257","1077"
"414.23932","391.7249","0.2544","0.2580645","1093"
"439.6057","418.44812","0.264","0.29032257","1110"
"457.24194","438.73322","0.26880002","0.32258064","1127"
"474.76605","456.59308","0.24480002","0.2580645","1143"
"489.23584","472.15112","0.264","0.29032257","1160"
"502.63245","488.78833","0.26880002","0.32258064","1177"
"514.7343","503.1507","0.28320003","0.3548387","1193"
"522.46625","510.57336","0.2736","0.3548387","1210"
"534.8954","521.51636","0.2592","0.32258064","1227"
"547.8523","534.67554","0.24960001","0.29032257","1243"
"556.0941","545.80774","0.2592","0.32258064","1260"
"563.7908","556.9489","0.28320003","0.3548387","1277"
"571.3238","566.048","0.2736","0.3548387","1293"
"577.8174","573.99426","0.2592","0.32258064","1310"
"580.5","577.8571","0.2784","0.3548387","1321"
"584.264","583.7982","0.28800002","0.3548387","1343"
"590.4355","592.1643","0.312","0.3548387","1360"
"595.6851","598.86346","0.33600003","0.3548387","1377"
"602.6557","607.2695","0.3312","0.3548387","1393"
"608.8526","613.2185","0.33600003","0.3548387","1410"
"613.25806","617.4478","0.3312","0.3548387","1427"
"615.7678","621.1428","0.2976","0.32258064","1440"
"619.0017","623.92334","0.28320003","0.3548387","1460"
"622.29407","627.83655","0.17760001","0.29032257","1476"
"622.4643","628.0","0.1392","0.2580645","1477"
