"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","tim","nexus-80"
"360.0","281.0","tim","nexus-80"
"178.0","102.0","tim","nexus-80"
"649.0","664.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"675.1428","574.8572","0.13440001","0.41935483","0"
"665.72943","565.8203","0.312","0.41935483","102"
"663.8019","563.9698","0.3072","0.41935483","116"
"660.28","560.58887","0.28320003","0.38709676","129"
"656.55695","557.7931","0.2928","0.38709676","143"
"652.8993","554.3605","0.2976","0.3548387","157"
"646.80743","548.90045","0.3264","0.3548387","177"
"628.09314","530.52045","0.2928","0.3548387","194"
"612.5459","513.0498","0.2784","0.3548387","210"
"598.24426","496.4939","0.24480002","0.29032257","227"
"581.2695","476.74567","0.24480002","0.29032257","243"
"565.4027","459.24042","0.23520002","0.29032257","260"
"547.3921","440.4134","0.23040001","0.29032257","277"
"537.1964","427.85718","0.22080001","0.2580645","289"
"520.60394","408.16467","0.216","0.2580645","310"
"504.0868","388.53638","0.24480002","0.29032257","327"
"483.83167","362.26453","0.23520002","0.29032257","343"
"469.6968","347.47186","0.24480002","0.29032257","360"
"456.90973","333.2932","0.2592","0.29032257","377"
"443.34933","314.93518","0.2592","0.29032257","393"
"429.80005","298.7279","0.2592","0.29032257","410"
"419.78574","288.57147","0.2592","0.2580645","422"
"412.06296","278.49335","0.2544","0.2580645","443"
"396.49362","258.90662","0.2544","0.2580645","460"
"382.16296","244.73935","0.2544","0.2580645","476"
"369.7306","234.15872","0.2592","0.2580645","493"
"355.932","221.62671","0.23520002","0.22580644","510"
"342.68997","208.55951","0.23040001","0.22580644","526"
"331.96277","197.5137","0.23520002","0.22580644","543"
"321.0425","185.96213","0.24000001","0.22580644","560"
"317.63907","181.85257","0.23520002","0.22580644","576"
"304.84772","170.90677","0.2256","0.22580644","593"
"294.32675","161.62881","0.22080001","0.22580644","610"
"283.727","150.51752","0.23520002","0.22580644","626"
"276.2282","143.04196","0.23520002","0.22580644","643"
"268.8618","136.62051","0.216","0.22580644","660"
"262.78635","130.9949","0.2256","0.22580644","676"
"251.7803","123.33368","0.23040001","0.22580644","693"
"247.4643","120.14288","0.23520002","0.22580644","704"
"240.57568","116.04019","0.23520002","0.22580644","726"
"233.3265","110.427734","0.23520002","0.22580644","743"
"227.6232","105.58743","0.23520002","0.22580644","759"
"221.77795","102.70361","0.28800002","0.29032257","776"
"216.89436","99.89786","0.28800002","0.32258064","793"
"212.87544","97.96878","0.312","0.3548387","809"
"208.96947","96.09393","0.3312","0.3548387","826"
"206.83926","94.42859","0.3072","0.32258064","840"
"205.5526","94.85715","0.32160002","0.3548387","859"
"203.59128","94.85715","0.35040003","0.3548387","876"
"201.92857","95.154755","0.36","0.3548387","893"
"201.92857","96.14288","0.36","0.3548387","901"
"202.65483","97.26865","0.312","0.32258064","926"
"204.58153","100.80795","0.30240002","0.32258064","943"
"208.32492","105.35361","0.2784","0.29032257","959"
"213.98996","113.583954","0.2928","0.32258064","976"
"218.59167","119.13806","0.3072","0.3548387","992"
"232.68005","138.8133","0.30240002","0.32258064","1009"
"252.74945","166.32492","0.28320003","0.29032257","1026"
"263.52817","181.41772","0.2784","0.29032257","1042"
"275.7469","198.91","0.28320003","0.29032257","1059"
"288.94504","217.80728","0.2736","0.29032257","1076"
"298.13623","231.36026","0.28800002","0.32258064","1092"
"307.18118","244.71664","0.28320003","0.29032257","1109"
"311.92792","250.20496","0.28320003","0.29032257","1126"
"323.81503","269.36267","0.3072","0.32258064","1142"
"337.12677","286.6778","0.30240002","0.3548387","1159"
"345.66147","297.9795","0.28320003","0.3548387","1176"
"353.3625","311.9272","0.26880002","0.29032257","1192"
"362.83258","324.27576","0.264","0.29032257","1209"
"372.21948","337.8744","0.24960001","0.2580645","1225"
"383.5617","352.71783","0.24960001","0.22580644","1242"
"388.2627","360.72424","0.24960001","0.22580644","1259"
"402.552","381.00146","0.24000001","0.22580644","1275"
"417.01968","399.52277","0.24000001","0.22580644","1292"
"430.7074","416.01038","0.2256","0.19354838","1308"
"441.80737","430.93585","0.23040001","0.19354838","1325"
"454.51096","447.35638","0.2592","0.2580645","1341"
"464.59283","459.76855","0.2544","0.29032257","1358"
"472.9107","470.7143","0.23520002","0.2580645","1372"
"482.23444","482.00378","0.22080001","0.22580644","1391"
"499.78827","503.71783","0.24000001","0.2580645","1408"
"511.8495","517.8417","0.24480002","0.29032257","1425"
"518.54926","526.4174","0.2592","0.32258064","1442"
"528.5817","538.1902","0.23040001","0.29032257","1458"
"537.4011","549.70996","0.216","0.2580645","1475"
"546.5714","560.71423","0.23040001","0.2580645","1492"
"550.76526","564.31177","0.23040001","0.2580645","1509"
"559.8183","573.8599","0.24960001","0.32258064","1526"
"568.2414","582.5947","0.24480002","0.29032257","1542"
"574.8158","589.1146","0.2592","0.32258064","1559"
"581.60016","597.1225","0.24960001","0.29032257","1576"
"587.3069","605.6591","0.23520002","0.29032257","1592"
"591.85675","612.9479","0.24960001","0.29032257","1609"
"593.9226","616.0429","0.24000001","0.29032257","1625"
"600.46576","622.6611","0.26880002","0.32258064","1642"
"606.6437","629.21844","0.2736","0.32258064","1659"
"611.2928","633.5611","0.2928","0.3548387","1675"
"615.9343","638.017","0.3072","0.3548387","1692"
"618.7936","642.38086","0.312","0.3548387","1709"
"621.4086","645.8437","0.3072","0.3548387","1725"
"623.2265","647.5889","0.31680003","0.3548387","1742"
"625.32666","651.49585","0.28800002","0.29032257","1759"
"627.5279","653.4325","0.30240002","0.3548387","1775"
"629.7688","655.58386","0.312","0.3548387","1792"
"632.6108","658.5846","0.312","0.3548387","1809"
"635.1337","660.73413","0.3072","0.3548387","1825"
"637.4676","664.5207","0.2784","0.3548387","1842"
"638.9822","667.4285","0.21120001","0.32258064","1854"
"640.7678","670.8572","0.1296","0.2580645","1873"
