"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","tim","nexus-80"
"274.0","724.0","tim","nexus-80"
"356.0","105.0","tim","nexus-80"
"454.0","391.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"303.7143","601.4286","0.0912","0.19354838","0"
"292.84393","607.5784","0.21120001","0.19354838","89"
"291.2143","609.38464","0.216","0.19354838","104"
"290.06323","612.21","0.2064","0.19354838","118"
"288.19568","615.7957","0.21120001","0.19354838","132"
"286.51578","619.0211","0.2256","0.19354838","145"
"284.51788","624.14294","0.23040001","0.19354838","160"
"284.0714","627.762","0.23040001","0.19354838","178"
"284.0714","635.84186","0.23040001","0.19354838","195"
"282.46378","644.28815","0.22080001","0.19354838","211"
"280.27658","654.7867","0.21120001","0.19354838","228"
"280.5","666.53424","0.216","0.19354838","245"
"280.5","675.0971","0.2256","0.19354838","261"
"280.5","683.2652","0.23040001","0.19354838","278"
"280.5","686.3613","0.2256","0.19354838","295"
"280.5","692.3879","0.2256","0.19354838","311"
"280.5","698.4732","0.22080001","0.19354838","328"
"280.5","703.3232","0.2064","0.19354838","345"
"280.5","708.3023","0.21120001","0.19354838","361"
"280.5","712.6415","0.20160002","0.19354838","378"
"280.5","716.2134","0.2064","0.19354838","395"
"280.5","718.8572","0.19680001","0.19354838","407"
"281.8393","721.4285","0.192","0.19354838","427"
"281.39285","718.2407","0.2256","0.19354838","461"
"281.39285","714.90204","0.23040001","0.19354838","478"
"283.73166","707.6308","0.23520002","0.19354838","495"
"286.77963","693.8862","0.24960001","0.19354838","511"
"292.5536","672.14294","0.24960001","0.19354838","528"
"295.6694","657.1868","0.24480002","0.19354838","544"
"307.73865","611.8342","0.264","0.19354838","561"
"312.10535","581.9065","0.2544","0.19354838","578"
"317.15405","556.3612","0.264","0.19354838","594"
"323.45987","517.34894","0.2736","0.19354838","611"
"325.551","492.15546","0.2784","0.19354838","628"
"327.71713","465.58704","0.2736","0.22580644","644"
"327.8214","445.0","0.2736","0.22580644","656"
"328.4098","418.19348","0.2736","0.22580644","678"
"327.8214","391.71112","0.264","0.22580644","694"
"327.12137","362.12042","0.26880002","0.22580644","711"
"325.17685","337.88556","0.2592","0.22580644","728"
"325.14285","314.54846","0.26880002","0.22580644","744"
"325.14285","296.80103","0.2592","0.22580644","761"
"325.14285","284.52295","0.2592","0.2580645","778"
"326.48212","265.85718","0.264","0.2580645","792"
"327.7472","252.56934","0.26880002","0.2580645","811"
"327.8214","234.73636","0.24960001","0.22580644","828"
"329.8161","219.05173","0.2592","0.22580644","844"
"331.75427","201.79562","0.26880002","0.22580644","861"
"333.4088","188.01071","0.2592","0.22580644","878"
"335.20242","179.19983","0.264","0.22580644","894"
"337.4162","165.0538","0.2592","0.22580644","911"
"339.80307","151.34512","0.2544","0.22580644","927"
"340.3214","145.61728","0.2544","0.22580644","944"
"341.6849","138.88385","0.264","0.22580644","961"
"343.51486","130.59433","0.2736","0.22580644","977"
"345.3425","122.71912","0.28320003","0.22580644","994"
"347.14386","117.75809","0.2784","0.22580644","1011"
"348.35715","114.08731","0.2736","0.22580644","1027"
"350.01996","110.52167","0.2928","0.22580644","1044"
"351.9718","108.52994","0.2784","0.22580644","1061"
"353.76373","107.714294","0.28800002","0.22580644","1077"
"354.67752","107.714294","0.2784","0.22580644","1094"
"356.7231","108.57144","0.28800002","0.22580644","1111"
"358.676","110.763245","0.2928","0.22580644","1127"
"360.71777","113.44672","0.28800002","0.22580644","1144"
"362.74805","117.34479","0.28800002","0.22580644","1161"
"366.9979","123.79025","0.28320003","0.22580644","1177"
"372.7518","133.98059","0.2928","0.22580644","1194"
"379.39856","145.88522","0.2736","0.22580644","1211"
"384.32013","155.66022","0.2736","0.22580644","1227"
"397.16748","180.8587","0.2736","0.22580644","1244"
"406.46103","200.43298","0.2736","0.22580644","1260"
"415.6176","221.48273","0.2736","0.22580644","1277"
"425.38348","242.539","0.2592","0.22580644","1294"
"435.3848","264.9254","0.24480002","0.22580644","1310"
"444.29272","284.8957","0.23520002","0.22580644","1327"
"447.46426","293.71436","0.24000001","0.22580644","1339"
"455.54688","309.66895","0.23040001","0.22580644","1360"
"467.2091","334.19574","0.22080001","0.22580644","1377"
"473.7151","348.85846","0.2256","0.22580644","1394"
"479.4544","361.94354","0.22080001","0.22580644","1410"
"485.04852","376.16174","0.22080001","0.22580644","1427"
"488.8258","386.98187","0.2064","0.22580644","1444"
"493.0","394.85718","0.21120001","0.22580644","1459"
"495.6145","399.877","0.216","0.22580644","1477"
"499.2115","408.49762","0.18720001","0.22580644","1494"
"503.9607","414.80792","0.10080001","0.19354838","1510"
"505.5","416.2857","0.0816","0.19354838","1516"
