"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-79"
"516.0","278.0","tim","nexus-79"
"191.0","503.0","tim","nexus-79"
"627.0","704.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"467.10715","573.1429","0.10080001","0.19354838","0"
"467.10715","563.7143","0.2064","0.19354838","236"
"469.19833","556.124","0.2064","0.19354838","250"
"472.468","544.8429","0.2064","0.19354838","265"
"476.39392","529.7673","0.2064","0.19354838","278"
"481.3274","511.68005","0.2064","0.19354838","291"
"486.8858","488.66492","0.216","0.19354838","308"
"495.00122","466.7448","0.216","0.19354838","325"
"500.0722","454.1864","0.216","0.19354838","342"
"510.3349","420.00543","0.21120001","0.19354838","359"
"516.7151","396.36255","0.21120001","0.19354838","376"
"523.2428","372.15332","0.21120001","0.19354838","392"
"529.92316","352.13165","0.21120001","0.19354838","409"
"534.5768","338.54443","0.21120001","0.19354838","426"
"540.025","320.4245","0.216","0.19354838","443"
"543.0","313.0","0.22080001","0.19354838","454"
"545.43384","305.0158","0.22080001","0.19354838","476"
"549.03345","295.4029","0.22080001","0.19354838","493"
"550.1428","289.95624","0.2256","0.19354838","510"
"551.0357","286.2257","0.2256","0.19354838","526"
"551.0357","283.16815","0.23040001","0.19354838","543"
"550.3024","281.01035","0.2256","0.19354838","560"
"548.9206","278.8266","0.2256","0.19354838","576"
"547.88477","279.14285","0.2256","0.19354838","593"
"543.90234","279.99542","0.216","0.19354838","610"
"537.8539","282.7221","0.21120001","0.19354838","627"
"529.19305","287.0559","0.2064","0.19354838","643"
"518.3002","294.09363","0.21120001","0.19354838","660"
"500.7956","304.35834","0.22080001","0.19354838","678"
"487.04517","311.96576","0.21120001","0.19354838","694"
"474.8931","320.0705","0.21120001","0.19354838","710"
"453.34772","333.36682","0.21120001","0.19354838","727"
"434.0736","345.57013","0.216","0.19354838","744"
"418.63684","355.849","0.216","0.19354838","761"
"405.12384","363.3836","0.22080001","0.19354838","778"
"387.28967","374.11212","0.2256","0.19354838","798"
"367.15317","386.7735","0.2256","0.19354838","814"
"354.1607","395.28577","0.2256","0.19354838","828"
"345.40576","400.17462","0.2256","0.19354838","848"
"326.654","412.84387","0.216","0.19354838","865"
"309.1271","424.93378","0.216","0.19354838","881"
"294.7692","436.7483","0.21120001","0.19354838","898"
"280.10428","446.6795","0.216","0.19354838","915"
"266.01923","457.19495","0.216","0.19354838","932"
"251.36539","466.9319","0.23040001","0.19354838","948"
"246.125","471.14288","0.23040001","0.19354838","960"
"236.49075","479.10602","0.23040001","0.19354838","982"
"225.21594","488.22955","0.23040001","0.19354838","999"
"218.27919","494.87482","0.23520002","0.19354838","1015"
"212.25366","500.24908","0.23520002","0.19354838","1032"
"207.43129","504.43164","0.23520002","0.19354838","1049"
"203.50116","508.2046","0.23040001","0.19354838","1066"
"201.55708","512.14185","0.2256","0.19354838","1082"
"200.2978","514.5597","0.22080001","0.19354838","1099"
"200.14285","517.96295","0.216","0.19354838","1116"
"201.19388","522.018","0.2256","0.19354838","1133"
"204.89511","526.2765","0.2256","0.19354838","1149"
"210.02505","530.3246","0.21120001","0.19354838","1166"
"219.34073","535.3437","0.216","0.19354838","1183"
"231.77686","541.45966","0.21120001","0.19354838","1200"
"255.57709","554.1587","0.21120001","0.19354838","1216"
"265.59293","558.7018","0.21120001","0.19354838","1233"
"289.17215","569.61176","0.21120001","0.19354838","1250"
"313.1451","581.276","0.21120001","0.19354838","1266"
"337.53918","591.6521","0.216","0.19354838","1283"
"358.7592","601.99365","0.2064","0.19354838","1300"
"381.14423","611.76166","0.2064","0.19354838","1317"
"404.87323","622.1161","0.216","0.19354838","1333"
"420.48822","629.19434","0.21120001","0.19354838","1350"
"437.87515","636.5929","0.21120001","0.19354838","1367"
"464.05063","646.4505","0.21120001","0.19354838","1384"
"486.76892","655.6706","0.21120001","0.19354838","1400"
"505.62854","664.80524","0.216","0.19354838","1417"
"527.58093","673.42255","0.21120001","0.19354838","1434"
"545.14954","679.9881","0.21120001","0.19354838","1451"
"562.41077","685.34503","0.2064","0.19354838","1467"
"569.32965","688.17975","0.2064","0.19354838","1484"
"587.5387","692.9982","0.2064","0.19354838","1501"
"604.2071","699.713","0.2064","0.19354838","1518"
"616.72766","704.6543","0.21120001","0.19354838","1534"
"629.30695","708.2847","0.22080001","0.19354838","1551"
"638.8464","711.0031","0.2064","0.19354838","1568"
"648.4041","713.1579","0.18720001","0.19354838","1585"
"652.3751","714.4286","0.17760001","0.19354838","1601"
"660.6208","715.6387","0.10560001","0.19354838","1618"
"662.6428","716.2857","0.0816","0.19354838","1623"
