"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","tim","nexus-79"
"253.0","458.0","tim","nexus-79"
"617.0","205.0","tim","nexus-79"
"461.0","346.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"178.71428","327.14288","0.0816","0.16129032","0"
"173.35715","337.9806","0.1728","0.16129032","101"
"173.35715","341.32745","0.1728","0.16129032","115"
"173.35715","345.06476","0.1728","0.16129032","129"
"174.48518","347.5345","0.16800001","0.16129032","143"
"176.39172","354.2243","0.1728","0.16129032","157"
"181.6892","364.71118","0.192","0.16129032","177"
"187.08998","378.69348","0.192","0.16129032","193"
"192.64876","391.01416","0.2064","0.19354838","210"
"198.03749","400.448","0.19680001","0.19354838","227"
"205.08994","411.62964","0.19680001","0.19354838","244"
"208.70644","416.67572","0.192","0.19354838","260"
"214.82544","426.47626","0.18720001","0.19354838","277"
"222.35197","438.14197","0.192","0.19354838","294"
"227.15341","446.7174","0.192","0.19354838","311"
"231.85828","453.38452","0.18720001","0.19354838","327"
"236.26077","458.67316","0.18720001","0.19354838","344"
"239.1178","462.27307","0.192","0.19354838","361"
"242.10718","463.85718","0.192","0.19354838","374"
"245.45898","465.46606","0.19680001","0.19354838","394"
"249.84491","467.5713","0.20160002","0.19354838","411"
"257.68906","468.2603","0.2064","0.19354838","428"
"267.04626","465.5091","0.2064","0.19354838","444"
"278.77826","460.09613","0.216","0.19354838","461"
"294.14108","452.16656","0.24000001","0.22580644","478"
"318.39294","437.55212","0.2256","0.22580644","495"
"330.0264","430.76953","0.22080001","0.22580644","511"
"368.6309","403.37207","0.22080001","0.22580644","528"
"397.74875","384.6751","0.21120001","0.22580644","545"
"433.53992","361.28455","0.21120001","0.22580644","562"
"458.45325","344.6814","0.21120001","0.22580644","578"
"487.6178","326.0454","0.2064","0.19354838","595"
"518.2059","303.40668","0.21120001","0.19354838","612"
"535.4878","291.7339","0.21120001","0.19354838","628"
"563.1202","270.04675","0.21120001","0.19354838","645"
"590.3243","249.0455","0.2064","0.19354838","662"
"604.20514","237.52878","0.21120001","0.19354838","679"
"619.089","226.9302","0.23040001","0.22580644","695"
"628.6581","220.68332","0.24480002","0.2580645","712"
"637.3667","215.31961","0.24960001","0.29032257","729"
"642.1072","211.42856","0.24960001","0.29032257","744"
"644.69415","209.75824","0.24000001","0.29032257","762"
"646.8681","208.0","0.2592","0.32258064","779"
"649.0569","208.0","0.24000001","0.29032257","796"
"648.9938","209.10312","0.24000001","0.32258064","813"
"647.7054","211.19711","0.2544","0.3548387","829"
"645.5757","215.05472","0.28320003","0.3548387","846"
"639.48114","222.52097","0.24000001","0.29032257","863"
"633.841","227.93549","0.23040001","0.29032257","880"
"618.0232","243.12054","0.22080001","0.29032257","896"
"598.9012","260.1585","0.21120001","0.2580645","913"
"581.45764","274.9263","0.21120001","0.2580645","930"
"569.3962","286.16882","0.2256","0.29032257","946"
"554.34406","297.20087","0.216","0.29032257","963"
"539.6307","307.29004","0.216","0.29032257","980"
"527.01544","319.34515","0.22080001","0.2580645","997"
"521.909","322.94073","0.22080001","0.2580645","1013"
"511.1438","332.06555","0.22080001","0.2580645","1030"
"501.04108","340.852","0.216","0.2580645","1047"
"492.39404","347.5077","0.216","0.2580645","1064"
"485.77618","353.79205","0.216","0.2580645","1080"
"479.22556","359.22345","0.21120001","0.2580645","1097"
"472.60522","364.72186","0.17760001","0.22580644","1114"
"468.4651","367.98804","0.15840001","0.22580644","1131"
"461.27536","375.5985","0.0864","0.19354838","1147"
"457.2857","379.4286","0.067200005","0.19354838","1152"
