"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-79"
"516.0","278.0","tim","nexus-79"
"191.0","503.0","tim","nexus-79"
"627.0","704.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"468.0","539.7143","0.067200005","0.12903225","0"
"461.75","549.4463","0.17760001","0.16129032","83"
"461.75","550.23206","0.17760001","0.16129032","98"
"461.75","551.5129","0.1824","0.16129032","113"
"461.75","552.1428","0.18720001","0.16129032","118"
"461.75","550.56274","0.24000001","0.22580644","205"
"462.44193","546.95715","0.2256","0.22580644","222"
"464.55936","541.909","0.216","0.22580644","238"
"468.51038","530.57104","0.216","0.22580644","255"
"475.73523","513.00684","0.21120001","0.22580644","272"
"482.065","495.297","0.2064","0.22580644","288"
"488.47278","474.7829","0.21120001","0.22580644","305"
"492.34296","468.17523","0.23520002","0.2580645","322"
"500.76953","443.50842","0.2256","0.22580644","339"
"507.54016","423.02295","0.23520002","0.2580645","355"
"511.96796","407.41052","0.2592","0.32258064","372"
"515.402","396.18457","0.2976","0.3548387","389"
"518.1133","383.2791","0.30240002","0.3548387","406"
"519.72076","368.7223","0.2784","0.32258064","422"
"521.125","361.85718","0.3072","0.3548387","434"
"520.6786","353.32538","0.2784","0.3548387","456"
"520.6786","343.34955","0.26880002","0.3548387","473"
"520.6786","337.01398","0.2784","0.3548387","489"
"520.6786","328.63397","0.2736","0.3548387","506"
"520.6786","322.15906","0.2736","0.3548387","523"
"520.6786","316.60168","0.30240002","0.3548387","540"
"520.6786","312.90582","0.2928","0.3548387","556"
"520.6786","311.7177","0.3072","0.3548387","573"
"520.3766","309.71008","0.3264","0.3548387","590"
"518.4464","307.85712","0.2784","0.29032257","606"
"515.4029","308.2857","0.33600003","0.3548387","640"
"510.73145","310.0603","0.31680003","0.3548387","657"
"505.17682","313.34967","0.2976","0.3548387","673"
"499.6964","316.85718","0.31680003","0.3548387","688"
"491.76624","322.187","0.3072","0.32258064","707"
"460.4293","343.52234","0.30240002","0.3548387","724"
"437.86935","358.71222","0.2928","0.3548387","740"
"408.25537","380.45917","0.31680003","0.3548387","757"
"385.33563","396.33374","0.2976","0.3548387","774"
"361.6088","411.83777","0.2928","0.3548387","791"
"337.13025","432.50006","0.2592","0.29032257","807"
"326.5963","440.7243","0.28320003","0.32258064","824"
"310.85797","452.28516","0.31680003","0.3548387","841"
"283.626","470.47992","0.26880002","0.32258064","858"
"262.35565","482.5652","0.2544","0.32258064","874"
"247.33002","493.55743","0.24000001","0.29032257","891"
"237.75168","500.88782","0.24960001","0.29032257","907"
"231.97961","505.7224","0.2592","0.32258064","924"
"227.05655","510.44855","0.28800002","0.3548387","941"
"224.59805","512.8088","0.2976","0.3548387","958"
"221.65424","516.4124","0.264","0.32258064","974"
"220.67857","520.3897","0.2976","0.3548387","991"
"222.08192","523.0615","0.2592","0.32258064","1008"
"225.70193","526.53674","0.2784","0.3548387","1025"
"234.44812","530.40625","0.2544","0.29032257","1041"
"255.547","538.3008","0.24000001","0.2580645","1058"
"279.5549","547.4035","0.23520002","0.2580645","1075"
"290.09668","551.628","0.2784","0.29032257","1091"
"320.23358","566.28644","0.312","0.3548387","1108"
"358.24588","582.07275","0.3072","0.3548387","1125"
"379.06714","591.7408","0.2928","0.32258064","1142"
"404.89673","604.13904","0.2592","0.2580645","1158"
"428.4649","616.3089","0.2976","0.32258064","1175"
"448.74573","626.9008","0.264","0.32258064","1192"
"460.4107","634.4286","0.264","0.32258064","1205"
"474.49146","641.8302","0.24480002","0.2580645","1225"
"494.93048","651.982","0.23520002","0.2580645","1242"
"509.5036","660.2231","0.2592","0.29032257","1259"
"520.5217","665.9668","0.31680003","0.3548387","1276"
"533.026","672.3862","0.36960003","0.3548387","1292"
"546.2499","678.1051","0.35040003","0.3548387","1309"
"557.91156","684.58905","0.33600003","0.3548387","1326"
"562.73413","686.14935","0.30240002","0.32258064","1343"
"575.0005","690.5167","0.28320003","0.32258064","1359"
"588.4194","695.49817","0.2592","0.32258064","1376"
"598.0306","699.84326","0.2928","0.3548387","1393"
"607.62146","704.2149","0.33600003","0.3548387","1410"
"615.087","708.4214","0.312","0.3548387","1426"
"621.4128","710.6381","0.34080002","0.3548387","1443"
"623.8956","711.8299","0.35040003","0.3548387","1460"
"628.2127","712.8572","0.264","0.32258064","1476"
"632.28564","712.8572","0.1488","0.2580645","1491"
