"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","tim","nexus-79"
"253.0","458.0","tim","nexus-79"
"617.0","205.0","tim","nexus-79"
"461.0","346.0","tim","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"84.07143","329.7143","0.10560001","0.19354838","0"
"85.47128","338.77246","0.23040001","0.19354838","79"
"86.75","341.04578","0.23040001","0.19354838","94"
"89.11958","343.69244","0.22080001","0.19354838","109"
"92.54056","347.27325","0.22080001","0.19354838","123"
"95.52303","350.1364","0.216","0.19354838","134"
"100.88255","355.28156","0.21120001","0.19354838","151"
"107.17621","361.32343","0.20160002","0.19354838","168"
"113.00813","366.92212","0.20160002","0.19354838","185"
"123.62219","378.96484","0.19680001","0.19354838","201"
"139.97708","394.52655","0.19680001","0.19354838","218"
"147.7368","402.92023","0.192","0.19354838","235"
"156.77028","411.5052","0.192","0.19354838","252"
"165.01195","419.41718","0.18720001","0.19354838","268"
"174.21666","428.88855","0.1824","0.19354838","285"
"180.5","436.4286","0.17760001","0.19354838","297"
"187.54863","443.62384","0.16800001","0.19354838","318"
"206.50815","460.96783","0.1632","0.19354838","335"
"215.42084","469.524","0.1632","0.19354838","352"
"221.43806","475.30054","0.16800001","0.19354838","369"
"226.23761","481.71936","0.1728","0.19354838","385"
"230.8753","486.0746","0.1824","0.19354838","402"
"234.22949","490.30353","0.192","0.19354838","419"
"235.40286","492.55634","0.19680001","0.19354838","436"
"237.63281","495.13324","0.21120001","0.19354838","452"
"239.6571","497.0766","0.22080001","0.19354838","469"
"243.55243","498.5714","0.2256","0.19354838","486"
"247.75491","498.5714","0.23040001","0.19354838","503"
"251.67133","498.2663","0.2256","0.19354838","519"
"257.52713","495.5598","0.2256","0.19354838","536"
"262.19644","492.5714","0.22080001","0.19354838","548"
"271.0495","487.5901","0.2256","0.19354838","570"
"290.3124","472.17834","0.23040001","0.19354838","586"
"310.34113","455.30304","0.23040001","0.19354838","603"
"330.77057","439.56366","0.23040001","0.19354838","620"
"350.15887","421.84332","0.22080001","0.19354838","636"
"367.62424","408.00287","0.22080001","0.19354838","653"
"387.77704","392.85022","0.22080001","0.19354838","670"
"410.85712","373.4286","0.2256","0.22580644","685"
"427.04044","359.44623","0.23040001","0.22580644","703"
"451.06165","340.38287","0.2256","0.22580644","720"
"474.97086","321.28967","0.23040001","0.22580644","737"
"492.6491","308.07153","0.2256","0.22580644","754"
"510.2403","293.6693","0.2256","0.22580644","770"
"529.8337","280.54312","0.2256","0.22580644","787"
"552.3984","266.0963","0.22080001","0.22580644","804"
"575.32025","251.6059","0.22080001","0.22580644","821"
"585.0136","245.08112","0.22080001","0.22580644","837"
"606.22925","230.94443","0.2256","0.22580644","854"
"616.8273","224.46481","0.2256","0.22580644","871"
"627.89667","218.2315","0.2256","0.22580644","888"
"635.7844","214.4635","0.23040001","0.22580644","904"
"641.89764","210.77255","0.22080001","0.22580644","921"
"646.0604","208.24527","0.2256","0.22580644","938"
"650.2346","206.24164","0.23520002","0.22580644","954"
"651.14484","206.2857","0.24000001","0.22580644","971"
"653.4101","205.42859","0.24480002","0.22580644","988"
"655.0535","205.42859","0.24480002","0.22580644","1001"
"654.6071","208.27347","0.23520002","0.22580644","1055"
"652.2586","210.79492","0.24000001","0.22580644","1072"
"650.58923","214.0","0.24000001","0.22580644","1084"
"648.5377","217.25525","0.23520002","0.22580644","1105"
"644.2313","222.94113","0.23040001","0.22580644","1122"
"638.67926","229.2908","0.23040001","0.22580644","1139"
"632.353","235.91376","0.2256","0.22580644","1155"
"625.0582","244.08118","0.2256","0.22580644","1172"
"617.8772","250.73126","0.22080001","0.22580644","1189"
"608.9962","257.12558","0.216","0.22580644","1205"
"604.644","261.10745","0.22080001","0.22580644","1222"
"590.9318","273.414","0.23040001","0.22580644","1239"
"580.1659","282.31378","0.23520002","0.22580644","1255"
"570.87854","289.4464","0.2256","0.22580644","1272"
"559.7079","298.2461","0.23040001","0.22580644","1289"
"551.1944","305.81427","0.22080001","0.22580644","1306"
"542.4808","312.94525","0.2256","0.19354838","1322"
"532.7907","320.24072","0.23040001","0.19354838","1339"
"527.3904","325.84235","0.23040001","0.19354838","1356"
"515.3818","336.3537","0.23040001","0.19354838","1372"
"504.77075","344.98578","0.23040001","0.19354838","1390"
"495.84448","353.55505","0.23040001","0.19354838","1406"
"489.0808","360.04816","0.23040001","0.19354838","1423"
"481.7599","365.76514","0.2256","0.19354838","1440"
"476.55167","370.36182","0.19680001","0.19354838","1457"
"474.746","372.47626","0.16800001","0.19354838","1473"
"472.33817","376.1211","0.0816","0.16129032","1490"
