"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","maggie","nexus-80"
"253.0","458.0","maggie","nexus-80"
"617.0","205.0","maggie","nexus-80"
"461.0","346.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"145.67857","360.5714","0.2736","0.41935483","0"
"151.92857","370.85718","0.56640005","0.41935483","41"
"164.99042","386.1231","0.58080006","0.4516129","56"
"181.4739","402.6493","0.5856","0.4516129","71"
"195.68542","415.14728","0.6","0.4516129","88"
"205.5","420.14294","0.59040004","0.48387095","102"
"220.31282","418.80914","0.5856","0.516129","121"
"271.1703","401.7124","0.5856","0.516129","138"
"325.2872","376.3593","0.5952","0.516129","155"
"379.01474","347.83978","0.58080006","0.516129","171"
"435.26706","314.7052","0.5712","0.516129","188"
"488.995","279.36765","0.5424","0.516129","205"
"535.0993","249.41507","0.5424","0.516129","221"
"555.6768","237.5408","0.528","0.54838705","238"
"579.9693","225.39758","0.5184","0.58064514","255"
"586.2852","223.42859","0.528","0.58064514","271"
"587.6428","226.13062","0.5616","0.58064514","288"
"583.33844","232.2367","0.5712","0.58064514","304"
"562.7822","252.57974","0.58080006","0.58064514","321"
"522.7658","287.0042","0.56640005","0.58064514","338"
"487.64288","316.4286","0.5856","0.58064514","354"
"474.51334","328.71533","0.58080006","0.58064514","371"
"473.35715","329.7143","0.53760004","0.58064514","372"
