"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"569.7857","647.7143","0.216","0.41935483","0"
"555.9602","632.46466","0.5184","0.41935483","64"
"530.62054","594.41376","0.5616","0.41935483","79"
"502.93176","552.9828","0.6096","0.41935483","93"
"473.31366","512.5674","0.648","0.41935483","108"
"424.07928","450.37476","0.71040004","0.48387095","133"
"398.70264","420.5575","0.70080006","0.48387095","149"
"385.52063","404.7552","0.69600004","0.58064514","166"
"380.9529","400.4348","0.7056","0.58064514","183"
"375.57465","397.4286","0.71040004","0.61290324","199"
"374.25","400.6115","0.73440003","0.61290324","216"
"375.36182","412.8246","0.744","0.61290324","233"
"398.89944","467.78613","0.73920006","0.61290324","249"
"426.8257","522.7012","0.7296","0.61290324","266"
"446.0613","568.56006","0.72","0.61290324","283"
"453.71426","587.7143","0.65760005","0.54838705","296"
"454.75003","596.2515","0.67200005","0.54838705","316"
"447.62985","607.26965","0.6528","0.58064514","333"
"423.4546","615.7623","0.65760005","0.58064514","349"
"358.3642","618.2916","0.72","0.58064514","366"
"294.4307","614.16595","0.72480005","0.58064514","382"
"229.50491","605.96674","0.68160003","0.58064514","399"
"176.27513","597.0584","0.6384","0.58064514","416"
"147.89017","597.0506","0.51360005","0.54838705","432"
"145.67857","597.1429","0.38880002","0.48387095","434"
