"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"517.1071","658.0","0.18720001","0.41935483","0"
"495.17102","623.72034","0.42240003","0.38709676","42"
"479.14462","585.4612","0.49440002","0.38709676","57"
"461.1111","549.2751","0.5568","0.38709676","72"
"443.0","509.28577","0.5952","0.38709676","84"
"428.33044","477.4259","0.61920005","0.38709676","106"
"402.11328","437.9803","0.648","0.38709676","122"
"389.6043","422.4544","0.6528","0.38709676","139"
"384.3796","418.57654","0.67200005","0.38709676","156"
"380.1674","418.58826","0.6912","0.38709676","172"
"377.70502","423.4781","0.6912","0.38709676","189"
"380.90826","438.53912","0.68640006","0.38709676","206"
"386.74997","454.4286","0.61920005","0.38709676","214"
"411.3249","507.9729","0.64320004","0.38709676","239"
"435.05072","554.95764","0.65760005","0.38709676","256"
"447.07193","579.8528","0.6768","0.38709676","272"
"450.43893","594.5626","0.6672","0.38709676","289"
"447.21625","604.4762","0.6384","0.38709676","306"
"436.79346","612.55054","0.60480005","0.38709676","322"
"401.92856","624.5715","0.5712","0.38709676","338"
"375.46146","624.2136","0.5952","0.38709676","356"
"282.64798","617.91644","0.624","0.38709676","372"
"218.20792","612.07825","0.6384","0.38709676","389"
"172.80696","610.0","0.6528","0.38709676","406"
"148.25943","610.0","0.64320004","0.38709676","422"
"139.42857","609.1429","0.45600003","0.3548387","431"
