"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"472.4643","531.1429","0.33600003","0.41935483","0"
"470.1639","497.5719","0.44640002","0.38709676","30"
"476.0476","451.14868","0.49920002","0.38709676","46"
"483.70526","409.64746","0.5184","0.38709676","61"
"492.77637","368.71655","0.5424","0.38709676","78"
"494.6045","354.08734","0.55200005","0.38709676","94"
"494.7602","332.0161","0.56640005","0.38709676","111"
"489.29626","320.6878","0.56640005","0.38709676","128"
"478.18463","316.17224","0.5952","0.38709676","145"
"449.33896","318.58105","0.6096","0.38709676","161"
"390.44485","336.945","0.6384","0.38709676","178"
"332.55234","367.33337","0.64320004","0.4516129","194"
"281.0309","399.1391","0.64320004","0.4516129","211"
"261.0992","414.1624","0.64320004","0.4516129","228"
"226.87979","442.904","0.6528","0.4516129","244"
"215.36816","458.17352","0.6624","0.516129","261"
"215.25809","470.96045","0.69600004","0.516129","278"
"234.32382","500.32306","0.68160003","0.54838705","294"
"276.9854","535.7151","0.70080006","0.54838705","311"
"329.40536","568.0786","0.68640006","0.61290324","328"
"374.25","593.28577","0.69600004","0.61290324","341"
"417.85327","616.39276","0.6384","0.61290324","361"
"493.80475","665.50275","0.528","0.61290324","378"
"544.8543","698.21027","0.40320003","0.61290324","394"
"579.5419","727.11664","0.3264","0.61290324","411"
"597.4643","736.0","0.19680001","0.516129","420"
