"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"490.3214","703.4286","0.14400001","0.41935483","0"
"484.40448","674.3491","0.35520002","0.41935483","63"
"466.4595","625.6474","0.39360002","0.41935483","79"
"444.4856","578.4626","0.46080002","0.41935483","96"
"417.91888","529.67444","0.49920002","0.41935483","112"
"386.76407","478.72217","0.528","0.41935483","134"
"372.4643","457.85718","0.5472","0.41935483","149"
"369.40692","453.8009","0.5616","0.41935483","167"
"362.60385","447.10547","0.59040004","0.41935483","184"
"359.47336","446.75702","0.59040004","0.41935483","200"
"359.92337","452.98572","0.5856","0.41935483","217"
"369.12497","483.66284","0.55200005","0.41935483","234"
"399.29745","546.6626","0.5088","0.41935483","250"
"425.48624","602.3845","0.40800002","0.38709676","267"
"440.32144","630.5714","0.40800002","0.38709676","277"
"448.632","661.0978","0.38880002","0.38709676","300"
"445.58755","671.88904","0.35520002","0.38709676","317"
"432.7374","673.8576","0.3792","0.38709676","333"
"374.62375","663.2355","0.40320003","0.38709676","350"
"303.59595","641.5011","0.47520003","0.38709676","367"
"230.04016","619.9726","0.49920002","0.38709676","383"
"153.63853","604.64264","0.5424","0.38709676","400"
"127.78813","601.7286","0.5424","0.38709676","417"
"73.35715","603.5714","0.40320003","0.38709676","430"
