"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"651.9286","528.5714","0.35040003","0.41935483","0"
"634.3265","517.39795","0.48000002","0.48387095","32"
"587.92114","481.36548","0.5328","0.48387095","49"
"522.303","425.722","0.5568","0.48387095","72"
"467.14157","378.84186","0.57600003","0.48387095","88"
"414.0784","330.24872","0.56640005","0.48387095","105"
"360.0199","276.8691","0.57600003","0.516129","122"
"307.63422","223.06958","0.5616","0.516129","138"
"284.37088","200.57321","0.5568","0.54838705","155"
"244.52069","165.68964","0.56640005","0.54838705","172"
"217.12631","146.0123","0.5616","0.54838705","188"
"209.40247","142.67737","0.5856","0.54838705","205"
"207.2857","144.60541","0.5952","0.58064514","222"
"210.85098","156.55368","0.6","0.58064514","238"
"242.5589","215.7225","0.58080006","0.58064514","255"
"283.1786","277.85715","0.6","0.61290324","270"
"345.69843","356.44727","0.59040004","0.61290324","288"
"454.45377","476.73334","0.60480005","0.61290324","305"
"505.72485","537.0433","0.624","0.61290324","322"
"545.1637","584.15765","0.62880003","0.61290324","338"
"585.08704","636.01086","0.5616","0.61290324","355"
"589.4286","641.7143","0.46080002","0.6451613","357"
