"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"668.8928","579.1429","0.1632","0.41935483","0"
"659.9643","572.2857","0.35520002","0.41935483","39"
"641.9247","558.0742","0.3984","0.41935483","64"
"588.82385","511.82025","0.48000002","0.41935483","81"
"533.7019","464.6502","0.504","0.41935483","98"
"471.3919","413.91925","0.5328","0.41935483","115"
"412.8817","365.72766","0.5616","0.41935483","131"
"353.8583","317.74194","0.58080006","0.41935483","148"
"301.43478","273.75748","0.5856","0.41935483","165"
"281.90683","257.814","0.5952","0.41935483","181"
"243.01947","227.55783","0.59040004","0.41935483","198"
"226.95917","216.58612","0.5952","0.41935483","215"
"222.0912","214.0","0.5952","0.4516129","231"
"220.67857","216.2243","0.5952","0.48387095","248"
"227.47516","227.69675","0.5952","0.516129","265"
"277.15198","288.16882","0.60480005","0.54838705","281"
"322.9107","337.42853","0.60480005","0.58064514","294"
"383.6934","395.35144","0.6096","0.58064514","315"
"490.74927","490.76306","0.61920005","0.58064514","331"
"536.6547","532.67554","0.61920005","0.61290324","348"
"576.56836","571.841","0.58080006","0.61290324","364"
"617.6098","611.7214","0.38880002","0.54838705","381"
