"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"476.92856","538.0","0.19680001","0.41935483","0"
"476.10794","507.8169","0.4176","0.41935483","35"
"483.1391","453.80817","0.4512","0.41935483","51"
"491.73254","404.63922","0.47040004","0.41935483","68"
"494.89673","383.82538","0.49440002","0.41935483","84"
"498.8147","356.15717","0.5184","0.41935483","101"
"500.14282","333.65167","0.528","0.41935483","118"
"498.9165","324.78833","0.53760004","0.41935483","134"
"495.12897","321.30762","0.53760004","0.41935483","151"
"486.83734","322.15466","0.53760004","0.41935483","168"
"448.6354","333.17944","0.5568","0.41935483","184"
"401.48212","352.00006","0.5712","0.41935483","198"
"358.11752","371.3003","0.5856","0.41935483","218"
"273.68457","421.50476","0.59040004","0.41935483","234"
"223.58124","455.95856","0.59040004","0.41935483","251"
"192.87221","483.52795","0.6144","0.41935483","268"
"185.2163","495.0323","0.624","0.41935483","284"
"185.98578","504.33173","0.60480005","0.4516129","301"
"205.13208","524.6462","0.60480005","0.4516129","318"
"230.69736","540.0544","0.5952","0.4516129","334"
"302.54727","573.10626","0.5856","0.4516129","351"
"441.42963","630.1394","0.528","0.4516129","367"
"503.0354","660.2456","0.43680003","0.4516129","384"
"563.47107","689.3614","0.36","0.4516129","401"
"617.8504","721.98883","0.21120001","0.41935483","417"
"626.9286","732.5714","0.15840001","0.38709676","422"
