"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"651.9286","570.5714","0.24000001","0.41935483","0"
"643.8928","561.1429","0.4848","0.41935483","39"
"635.52106","549.1278","0.5088","0.41935483","58"
"596.72473","505.487","0.5472","0.48387095","75"
"541.15314","448.51715","0.57600003","0.48387095","92"
"483.1676","393.1737","0.6144","0.48387095","109"
"393.737","308.75684","0.61920005","0.48387095","125"
"340.11853","256.586","0.63360006","0.54838705","142"
"291.72946","208.8617","0.624","0.58064514","159"
"256.39282","175.42856","0.6384","0.58064514","174"
"244.4096","165.5769","0.64320004","0.58064514","192"
"237.14478","161.47522","0.6624","0.58064514","209"
"237.21698","164.77347","0.6672","0.58064514","225"
"247.41504","183.41006","0.648","0.58064514","242"
"292.0567","244.67203","0.6672","0.58064514","259"
"344.4727","309.53412","0.6768","0.58064514","275"
"441.7416","411.14972","0.6624","0.58064514","292"
"472.4643","445.42853","0.6528","0.58064514","303"
"512.87085","487.0055","0.6384","0.58064514","325"
"558.8423","546.1235","0.5568","0.61290324","342"
"596.12494","594.5715","0.384","0.54838705","358"
