"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","maggie","nexus-80"
"253.0","458.0","maggie","nexus-80"
"617.0","205.0","maggie","nexus-80"
"461.0","346.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"173.35715","380.2857","0.30240002","0.41935483","0"
"186.52496","400.6411","0.5184","0.41935483","42"
"204.69125","415.40942","0.528","0.41935483","56"
"227.95712","427.21497","0.51360005","0.41935483","71"
"256.38425","430.85718","0.5328","0.41935483","88"
"277.21225","426.50952","0.5472","0.41935483","104"
"337.74448","400.57025","0.5712","0.41935483","121"
"399.3244","369.1046","0.57600003","0.41935483","138"
"459.67557","334.9262","0.56640005","0.41935483","154"
"511.30475","301.70728","0.5472","0.41935483","171"
"554.60443","269.5021","0.528","0.41935483","188"
"578.37524","250.92764","0.51360005","0.41935483","204"
"587.1964","244.0","0.49920002","0.41935483","217"
"589.6715","241.19537","0.49920002","0.41935483","238"
"589.5543","241.30789","0.5088","0.41935483","254"
"582.52826","247.19577","0.5184","0.41935483","271"
"544.8523","280.37338","0.528","0.41935483","288"
"501.32568","318.43555","0.5424","0.41935483","304"
"458.47656","358.46387","0.5088","0.41935483","321"
"417.9363","393.4107","0.3648","0.38709676","338"
"416.2143","394.85718","0.2736","0.3548387","338"
