"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"489.4286","528.5714","0.24960001","0.41935483","0"
"480.6067","471.8866","0.5328","0.48387095","48"
"482.3629","428.2531","0.57600003","0.48387095","63"
"488.5899","386.83075","0.6","0.48387095","80"
"492.7838","361.81653","0.5952","0.48387095","97"
"495.9348","339.99243","0.624","0.48387095","114"
"496.5714","329.28577","0.624","0.48387095","129"
"495.8004","324.1822","0.624","0.48387095","147"
"487.69037","320.90448","0.648","0.48387095","164"
"463.13193","323.45258","0.65760005","0.48387095","180"
"411.73093","342.5802","0.69600004","0.48387095","197"
"350.47488","378.75287","0.6144","0.4516129","214"
"304.9761","418.50293","0.56640005","0.41935483","230"
"263.7725","459.54425","0.63360006","0.48387095","247"
"243.0","484.85718","0.6768","0.48387095","259"
"231.60294","505.68073","0.68640006","0.516129","280"
"229.16086","526.85767","0.7296","0.516129","297"
"239.332","543.305","0.72480005","0.516129","314"
"288.36694","572.8522","0.72480005","0.54838705","330"
"365.6123","603.5616","0.69600004","0.54838705","347"
"468.5067","638.88995","0.5952","0.54838705","364"
"550.0276","668.7888","0.5184","0.54838705","380"
"590.7197","685.47","0.4128","0.516129","397"
"669.7745","717.93646","0.2928","0.4516129","413"
"694.7857","727.4286","0.17760001","0.38709676","421"
