"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"530.5","647.7143","0.15840001","0.41935483","0"
"513.8935","638.3291","0.40320003","0.41935483","41"
"503.3473","629.3972","0.4512","0.41935483","49"
"484.1421","610.84607","0.5088","0.41935483","64"
"450.8401","569.0787","0.53760004","0.41935483","81"
"422.09183","525.1696","0.57600003","0.41935483","97"
"394.73022","476.92914","0.5856","0.41935483","114"
"368.89285","431.28577","0.60480005","0.41935483","131"
"356.76053","411.0512","0.6144","0.41935483","147"
"339.14603","386.20978","0.64320004","0.41935483","164"
"333.93115","381.00824","0.6768","0.41935483","181"
"332.2857","380.6172","0.6672","0.48387095","197"
"332.87952","385.13745","0.6768","0.48387095","214"
"340.06573","406.2027","0.67200005","0.48387095","231"
"363.13196","457.01733","0.6528","0.48387095","247"
"389.70825","509.39417","0.65760005","0.48387095","264"
"402.34067","533.64844","0.65760005","0.516129","281"
"425.8699","583.6625","0.65760005","0.516129","297"
"435.53973","615.63824","0.648","0.516129","314"
"434.9748","626.2655","0.61920005","0.516129","330"
"428.62155","631.9017","0.59040004","0.516129","347"
"402.21478","629.7321","0.5712","0.516129","364"
"338.95667","617.3094","0.5712","0.516129","380"
"290.76788","606.1429","0.5712","0.54838705","394"
"252.21164","599.30365","0.5712","0.54838705","414"
"191.49588","594.1541","0.55200005","0.54838705","430"
"152.375","595.0","0.46080002","0.54838705","445"
