"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-80"
"274.0","724.0","maggie","nexus-80"
"356.0","105.0","maggie","nexus-80"
"454.0","391.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"259.0714","604.8572","0.19680001","0.41935483","0"
"259.0714","615.1429","0.45600003","0.41935483","47"
"259.9643","622.47095","0.46080002","0.41935483","58"
"261.74646","640.8265","0.47040004","0.41935483","75"
"261.75","658.8572","0.43680003","0.41935483","91"
"261.75","661.78174","0.42240003","0.41935483","108"
"261.75","665.727","0.4128","0.41935483","124"
"263.06433","662.78613","0.40320003","0.41935483","141"
"272.67917","633.6252","0.40800002","0.41935483","158"
"289.68295","569.47253","0.43680003","0.41935483","174"
"305.49023","498.18854","0.46080002","0.41935483","191"
"332.3088","392.8943","0.48960003","0.41935483","207"
"342.10712","356.7143","0.49920002","0.41935483","218"
"359.02505","302.50525","0.48960003","0.41935483","241"
"383.86966","238.86508","0.5184","0.41935483","257"
"402.13297","195.74826","0.49920002","0.41935483","274"
"406.52213","185.4661","0.49440002","0.41935483","290"
"409.05673","180.59961","0.48960003","0.41935483","307"
"410.59082","179.7143","0.49440002","0.48387095","324"
"412.14923","181.72122","0.53760004","0.48387095","340"
"413.43192","186.93039","0.528","0.516129","357"
"430.21515","230.7363","0.51360005","0.516129","374"
"452.79785","297.4201","0.45600003","0.516129","390"
"473.9876","355.53003","0.35040003","0.516129","407"
"486.36725","397.265","0.31680003","0.516129","424"
"493.89282","413.7143","0.2064","0.41935483","433"
