"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-80"
"647.0","813.0","maggie","nexus-80"
"604.0","604.0","maggie","nexus-80"
"634.0","306.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"358.17856","683.7143","0.264","0.41935483","0"
"415.91016","713.59753","0.6384","0.48387095","73"
"470.2488","734.8064","0.5616","0.48387095","89"
"522.76086","752.8569","0.504","0.48387095","106"
"546.6313","760.30493","0.47040004","0.48387095","122"
"598.3181","769.5457","0.40800002","0.48387095","144"
"623.37354","768.91113","0.384","0.48387095","160"
"630.7842","765.8181","0.37440002","0.48387095","177"
"635.98376","756.6961","0.39360002","0.48387095","194"
"639.4828","741.58356","0.4176","0.48387095","210"
"639.91797","716.78107","0.4512","0.48387095","227"
"638.6763","702.47656","0.45600003","0.48387095","244"
"632.58417","672.2314","0.47520003","0.48387095","260"
"621.64087","621.50964","0.51360005","0.48387095","277"
"614.3648","574.4287","0.5424","0.48387095","294"
"611.75","539.96686","0.55200005","0.48387095","310"
"616.35004","497.19305","0.5712","0.48387095","327"
"628.93726","445.42938","0.5952","0.48387095","344"
"642.1072","400.85712","0.59040004","0.48387095","359"
"649.4898","380.08978","0.59040004","0.48387095","377"
"659.87213","340.9687","0.55200005","0.48387095","393"
"662.1964","322.0","0.3312","0.41935483","408"
