"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"525.1428","652.8572","0.20160002","0.41935483","0"
"508.39484","635.1686","0.3984","0.41935483","35"
"487.72455","603.66516","0.48000002","0.41935483","51"
"448.5205","539.3324","0.55200005","0.48387095","74"
"422.5723","497.23047","0.5952","0.48387095","91"
"394.6728","454.266","0.6","0.54838705","108"
"386.13098","442.37555","0.6096","0.54838705","124"
"373.708","428.0409","0.6384","0.54838705","141"
"366.79575","422.56482","0.6672","0.54838705","158"
"363.4419","422.2857","0.6768","0.54838705","174"
"362.64285","428.20172","0.64320004","0.54838705","191"
"367.2758","445.91425","0.6144","0.54838705","208"
"389.16226","495.2661","0.60480005","0.54838705","224"
"408.1786","534.1429","0.60480005","0.54838705","239"
"416.943","556.8917","0.59040004","0.58064514","258"
"426.6638","592.18915","0.56640005","0.58064514","274"
"427.9575","612.3835","0.5328","0.58064514","291"
"422.7174","623.8808","0.528","0.58064514","308"
"408.76254","632.13184","0.5184","0.58064514","324"
"368.27106","639.4202","0.5472","0.58064514","341"
"314.63797","638.3361","0.5616","0.58064514","358"
"284.48386","636.02026","0.59040004","0.58064514","374"
"227.93948","630.47845","0.60480005","0.58064514","391"
"177.76624","625.3494","0.63360006","0.58064514","408"
"132.9674","620.82336","0.6","0.58064514","424"
"116.97072","618.17615","0.32160002","0.48387095","441"
