"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-80"
"360.0","281.0","lyle","nexus-80"
"178.0","102.0","lyle","nexus-80"
"649.0","664.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"690.3214","593.7143","0.264","0.41935483","0"
"680.3001","588.04694","0.80640006","0.41935483","87"
"676.62964","586.2851","0.85440004","0.41935483","101"
"673.5945","584.5136","0.88320005","0.41935483","115"
"670.21277","582.7764","0.91200006","0.41935483","129"
"666.54224","579.4577","0.93600005","0.41935483","144"
"661.7151","574.82367","0.96480006","0.58064514","161"
"655.4271","568.1925","0.97440004","0.6451613","178"
"650.4557","563.15753","0.97920007","0.6774193","195"
"638.04175","551.24","0.9552","0.61290324","211"
"623.63165","536.54926","0.92640007","0.61290324","228"
"609.18036","520.97485","0.90720004","0.6774193","245"
"588.71716","502.41394","0.9168","0.6451613","261"
"567.60156","484.17004","0.89280003","0.61290324","278"
"546.2297","464.8446","0.8880001","0.7096774","295"
"519.1299","440.91913","0.86880004","0.6451613","311"
"510.0791","433.14563","0.85920006","0.61290324","328"
"480.2882","407.427","0.85440004","0.6451613","345"
"449.80032","379.0998","0.84480006","0.61290324","361"
"432.07697","361.2282","0.8352","0.61290324","378"
"414.0624","343.9342","0.8256","0.61290324","395"
"392.8082","321.61987","0.8112","0.61290324","411"
"367.5385","294.87","0.8112","0.6774193","428"
"349.7027","278.7203","0.8256","0.61290324","445"
"339.49878","269.77496","0.83040005","0.61290324","461"
"315.99615","251.14719","0.83040005","0.61290324","478"
"289.46622","226.97543","0.7824","0.6451613","495"
"272.8596","211.95636","0.7824","0.61290324","511"
"262.66992","203.51947","0.7824","0.61290324","528"
"241.83981","186.42618","0.7584","0.7096774","545"
"222.52246","169.73596","0.7584","0.6451613","561"
"207.23976","154.81305","0.76320004","0.61290324","578"
"195.23215","144.57141","0.77760005","0.61290324","593"
"186.47838","137.35413","0.77760005","0.6451613","611"
"179.1741","132.29431","0.7824","0.7096774","628"
"174.25516","128.71677","0.80640006","0.7741935","644"
"170.28162","127.42859","0.82080007","0.80645156","661"
"168.01991","127.42859","0.83040005","0.7419355","678"
"168.0","129.48111","0.8352","0.6451613","694"
"170.65907","133.82907","0.81600004","0.7096774","711"
"175.5893","140.28574","0.8112","0.7096774","726"
"183.97455","149.6213","0.81600004","0.6774193","744"
"221.5522","186.64719","0.7968","0.61290324","761"
"255.8931","221.55923","0.82080007","0.6774193","778"
"287.60074","256.07333","0.84480006","0.61290324","794"
"319.68365","289.56152","0.8496","0.6774193","811"
"335.23346","310.81622","0.8496","0.61290324","828"
"351.16837","335.33856","0.8496","0.6774193","844"
"367.5536","362.71423","0.88320005","0.61290324","857"
"383.8825","382.58514","0.8880001","0.61290324","878"
"415.29886","428.36444","0.90720004","0.6451613","894"
"446.30804","468.49127","0.9024","0.61290324","911"
"468.05164","495.88806","0.91200006","0.6451613","928"
"497.2459","528.623","0.9168","0.61290324","944"
"519.72516","556.2415","0.93600005","0.6774193","961"
"543.1716","580.84875","0.9408001","0.61290324","978"
"552.3953","592.0863","0.93600005","0.61290324","994"
"562.5978","604.51373","0.9312","0.6451613","1011"
"576.391","621.3365","0.9312","0.7096774","1028"
"588.508","634.8305","0.92640007","0.6774193","1044"
"600.9099","645.04224","0.91200006","0.61290324","1061"
"611.1198","653.1093","0.70080006","0.61290324","1078"
"613.5357","655.4286","0.528","0.58064514","1081"
