"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lyle","nexus-80"
"516.0","278.0","lyle","nexus-80"
"191.0","503.0","lyle","nexus-80"
"627.0","704.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"474.25","586.0","0.40320003","0.41935483","0"
"470.7339","575.60803","0.95040005","0.54838705","106"
"473.35336","569.7252","0.96000004","0.6451613","136"
"475.11386","560.4527","0.95040005","0.6451613","151"
"476.8796","551.9022","0.93600005","0.61290324","162"
"480.1679","531.5009","0.9168","0.6451613","179"
"484.63226","509.27502","0.91200006","0.6451613","195"
"490.51776","489.1294","0.91200006","0.61290324","212"
"500.9408","458.58936","0.89760005","0.61290324","229"
"506.57623","438.7243","0.8880001","0.61290324","245"
"508.94946","428.38422","0.77760005","0.58064514","262"
"511.74994","413.4287","0.70080006","0.58064514","279"
"520.86115","376.12695","0.7584","0.6451613","295"
"528.0465","346.15112","0.68160003","0.61290324","312"
"533.4575","319.80408","0.7296","0.6774193","328"
"536.4578","302.92963","0.6528","0.6451613","345"
"540.27203","287.90387","0.6144","0.61290324","362"
"542.90546","272.8302","0.5616","0.54838705","378"
"543.8928","265.1648","0.61920005","0.54838705","395"
"543.8928","260.38028","0.6912","0.54838705","412"
"543.8928","257.30313","0.7824","0.54838705","428"
"543.8928","255.17334","0.81600004","0.54838705","445"
"543.8928","254.2544","0.86880004","0.54838705","462"
"542.4359","252.88708","0.8880001","0.54838705","478"
"540.92487","252.57144","0.90720004","0.54838705","495"
"539.30054","253.55151","0.92160004","0.6774193","512"
"536.9563","255.80194","0.92640007","0.7096774","528"
"531.12714","261.39792","0.92640007","0.7096774","545"
"518.93744","273.10007","0.90720004","0.7096774","562"
"501.89807","290.66077","0.89280003","0.7096774","578"
"471.7135","314.82086","0.9024","0.6451613","595"
"447.4872","333.46814","0.91200006","0.6451613","612"
"436.22885","340.6761","0.92160004","0.6774193","628"
"410.3568","358.92596","0.9168","0.6774193","645"
"381.24097","378.58008","0.9168","0.6451613","662"
"354.61945","395.42072","0.9696","0.6774193","678"
"335.82053","407.9818","0.984","0.6774193","695"
"301.33292","431.34314","0.9552","0.61290324","712"
"285.8302","441.89606","0.93600005","0.6451613","728"
"272.8009","451.30212","0.9408001","0.7096774","745"
"262.88858","458.41418","0.96000004","0.7096774","762"
"255.77768","463.23816","0.9696","0.7419355","778"
"245.4101","469.3147","0.97920007","0.80645156","795"
"237.17911","475.01","0.97920007","0.83870965","812"
"229.88681","479.94153","0.9696","0.80645156","828"
"222.82419","485.02655","0.96480006","0.7419355","845"
"217.15083","488.82916","0.96000004","0.6774193","862"
"212.64285","492.5714","0.9552","0.61290324","878"
"209.24702","495.83142","0.95040005","0.61290324","895"
"206.34285","498.6194","0.9552","0.61290324","912"
"203.38597","501.458","0.96000004","0.61290324","928"
"200.64912","504.0854","0.9696","0.6774193","945"
"196.95271","507.87952","0.98880005","0.7419355","962"
"193.2819","512.0151","1.0032","0.7741935","978"
"190.81804","515.618","1.0176","0.83870965","995"
"189.03796","518.6607","1.0320001","0.83870965","1012"
"187.64285","520.4043","1.0320001","0.87096775","1028"
"188.10121","522.1543","1.0320001","0.87096775","1045"
"189.96848","524.4652","1.0368","0.87096775","1062"
"192.65178","526.63434","1.0368","0.87096775","1078"
"200.8879","531.334","1.008","0.83870965","1095"
"220.62982","540.6281","0.96000004","0.7741935","1112"
"254.66565","553.7765","0.96000004","0.6774193","1128"
"288.45166","564.3035","0.96480006","0.7419355","1145"
"319.0398","576.0588","0.95040005","0.7741935","1162"
"345.9143","586.8349","0.96000004","0.83870965","1178"
"395.71124","603.3503","0.94560003","0.7419355","1195"
"422.9107","611.2857","0.93600005","0.7096774","1206"
"464.35156","624.543","0.95040005","0.7096774","1228"
"513.0599","642.8287","0.95040005","0.7741935","1245"
"555.1385","661.255","0.82080007","0.6774193","1262"
"575.55066","670.78894","0.864","0.61290324","1278"
"598.994","683.7852","0.864","0.6774193","1295"
"622.9764","698.28687","0.80160004","0.6451613","1312"
"649.25","711.1428","0.53760004","0.54838705","1327"
