"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-79"
"274.0","724.0","maggie","nexus-79"
"356.0","105.0","maggie","nexus-79"
"454.0","391.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"301.92856","545.7143","0.124800004","0.41935483","0"
"297.82983","558.6289","0.2928","0.41935483","36"
"296.118","567.2099","0.3312","0.41935483","45"
"294.60275","584.8547","0.3792","0.41935483","56"
"289.81723","616.0975","0.39360002","0.41935483","74"
"283.35544","644.9812","0.4176","0.41935483","91"
"280.8681","661.5263","0.39360002","0.41935483","107"
"279.60715","673.0676","0.36960003","0.41935483","124"
"278.19623","673.9259","0.3648","0.41935483","141"
"278.73257","670.8045","0.36","0.41935483","157"
"289.27557","629.7815","0.35040003","0.41935483","174"
"305.8337","566.2448","0.36","0.41935483","191"
"320.45416","490.80902","0.33600003","0.38709676","208"
"336.8772","414.18835","0.3984","0.38709676","224"
"350.07574","340.38654","0.40800002","0.38709676","241"
"357.80084","299.31842","0.4176","0.38709676","258"
"364.7088","249.48914","0.4176","0.38709676","274"
"371.15363","201.3789","0.42720002","0.4516129","291"
"373.35715","186.9834","0.432","0.4516129","308"
"373.35715","181.26651","0.4176","0.4516129","325"
"375.6045","182.31491","0.42240003","0.4516129","341"
"379.06296","192.03549","0.43680003","0.4516129","358"
"402.50217","243.38257","0.384","0.4516129","375"
"416.57455","279.60355","0.35040003","0.4516129","392"
"477.0393","432.53894","0.18720001","0.38709676","408"
