"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-79"
"360.0","281.0","maggie","nexus-79"
"178.0","102.0","maggie","nexus-79"
"649.0","664.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"640.3214","546.5714","0.1824","0.41935483","0"
"594.25226","502.28107","0.3792","0.41935483","35"
"557.9809","467.52454","0.3984","0.41935483","51"
"507.79492","420.54718","0.432","0.41935483","72"
"461.99918","377.33038","0.44160002","0.41935483","89"
"414.76993","328.35504","0.45600003","0.41935483","106"
"390.58493","302.36328","0.4656","0.41935483","123"
"323.99246","239.16278","0.47040004","0.4516129","140"
"273.29184","196.46414","0.48000002","0.4516129","156"
"247.81784","177.0834","0.4656","0.4516129","173"
"238.7857","170.16","0.4512","0.4516129","190"
"234.9766","168.57144","0.432","0.4516129","207"
"234.9643","171.39832","0.44640002","0.4516129","223"
"250.14282","193.85718","0.44640002","0.4516129","239"
"278.85287","231.73477","0.432","0.4516129","257"
"396.22525","355.3418","0.432","0.4516129","274"
"480.13354","439.5113","0.4128","0.4516129","290"
"564.2768","524.5464","0.34080002","0.4516129","307"
"678.03613","635.9204","0.2784","0.4516129","324"
"714.4286","671.7143","0.16800001","0.38709676","330"
