"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-79"
"516.0","278.0","maggie","nexus-79"
"191.0","503.0","maggie","nexus-79"
"627.0","704.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"501.0357","556.8572","0.15840001","0.38709676","0"
"501.4428","544.37787","0.2736","0.38709676","29"
"502.66064","528.46967","0.2928","0.38709676","45"
"506.49573","483.771","0.3312","0.38709676","60"
"510.66083","425.87567","0.37440002","0.38709676","74"
"515.0443","372.06964","0.40320003","0.38709676","91"
"518.7934","335.05","0.4176","0.38709676","108"
"518.8928","321.5735","0.4176","0.38709676","125"
"517.33875","311.11176","0.4128","0.38709676","142"
"515.1493","305.38385","0.432","0.38709676","159"
"512.8761","303.6834","0.432","0.38709676","175"
"502.67322","303.8979","0.43680003","0.38709676","192"
"469.22162","315.2193","0.42720002","0.41935483","209"
"413.81342","338.63776","0.4512","0.41935483","226"
"359.93875","365.9912","0.4512","0.41935483","242"
"306.12616","394.57794","0.4656","0.41935483","259"
"258.8617","421.89227","0.44640002","0.41935483","276"
"239.07874","433.3388","0.44160002","0.41935483","293"
"218.92914","448.14008","0.4512","0.41935483","309"
"203.22469","466.31793","0.4512","0.41935483","326"
"201.60573","476.45032","0.44640002","0.41935483","343"
"212.67477","493.6958","0.42720002","0.41935483","359"
"251.38019","526.6193","0.4128","0.41935483","376"
"305.92865","560.11316","0.40800002","0.41935483","393"
"364.875","589.4286","0.40800002","0.41935483","408"
"411.15588","608.89124","0.40320003","0.41935483","426"
"569.4586","680.4193","0.28800002","0.41935483","443"
"628.7143","701.7143","0.16800001","0.3548387","452"
