"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-79"
"647.0","813.0","maggie","nexus-79"
"604.0","604.0","maggie","nexus-79"
"634.0","306.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"377.8214","698.2857","0.17760001","0.41935483","0"
"423.3718","725.9362","0.4656","0.41935483","89"
"475.59586","751.74835","0.432","0.41935483","105"
"525.0654","774.53424","0.384","0.41935483","122"
"566.76746","793.3759","0.33600003","0.41935483","139"
"595.00476","803.15027","0.2928","0.41935483","159"
"606.25476","806.24963","0.28320003","0.41935483","176"
"616.1559","808.0","0.264","0.41935483","193"
"619.7645","806.306","0.2784","0.41935483","209"
"620.6786","800.72546","0.2976","0.41935483","226"
"619.70856","789.3334","0.32160002","0.41935483","243"
"616.167","765.27637","0.3264","0.41935483","259"
"608.8975","737.1717","0.36","0.41935483","276"
"602.5185","719.70197","0.37440002","0.41935483","293"
"593.52997","698.4086","0.384","0.41935483","310"
"584.6633","672.6965","0.4512","0.41935483","326"
"580.8789","654.0529","0.46080002","0.41935483","343"
"580.6428","634.7888","0.42240003","0.41935483","360"
"584.5457","604.2416","0.4176","0.41935483","376"
"594.03467","564.027","0.4176","0.41935483","393"
"604.16077","516.14294","0.4128","0.41935483","409"
"609.5477","485.9995","0.40800002","0.41935483","427"
"622.2295","424.36035","0.40800002","0.41935483","443"
"633.1786","387.14288","0.2784","0.38709676","454"
