"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-79"
"647.0","813.0","maggie","nexus-79"
"604.0","604.0","maggie","nexus-79"
"634.0","306.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"360.85715","715.4286","0.18720001","0.41935483","0"
"394.76352","729.69354","0.44160002","0.41935483","45"
"442.90005","748.4601","0.42720002","0.41935483","59"
"489.02985","766.3553","0.39360002","0.41935483","74"
"519.73535","778.7984","0.39360002","0.41935483","91"
"570.1823","799.3944","0.3264","0.41935483","109"
"612.19666","815.1688","0.2976","0.41935483","125"
"632.60394","820.94446","0.2976","0.41935483","142"
"643.359","824.8004","0.30240002","0.41935483","159"
"649.3836","826.0","0.2928","0.41935483","175"
"651.0357","825.4435","0.28320003","0.41935483","192"
"651.0357","822.57153","0.2928","0.41935483","203"
"648.72534","814.20337","0.3072","0.41935483","225"
"634.41174","767.39526","0.36","0.41935483","242"
"620.4831","727.7229","0.38880002","0.41935483","259"
"609.33295","702.09515","0.3984","0.41935483","276"
"600.0928","681.31647","0.42240003","0.41935483","292"
"595.4145","671.2072","0.44640002","0.41935483","309"
"593.4464","666.5714","0.4656","0.41935483","325"
"592.3395","664.4461","0.48000002","0.41935483","343"
"592.1071","662.007","0.504","0.41935483","359"
"592.8368","659.871","0.504","0.41935483","376"
"594.1053","656.7349","0.504","0.41935483","393"
"596.33","651.83813","0.5088","0.41935483","409"
"601.5792","639.4658","0.47040004","0.41935483","426"
"609.5744","611.7385","0.4848","0.41935483","443"
"614.91003","589.531","0.47520003","0.41935483","460"
"623.00574","534.1515","0.49440002","0.41935483","476"
"629.087","478.4914","0.48000002","0.41935483","493"
"634.5857","427.38715","0.48000002","0.41935483","510"
"637.21686","394.08667","0.49440002","0.41935483","527"
"642.59546","368.1247","0.48960003","0.4516129","543"
"647.9107","352.85718","0.4176","0.4516129","558"
