"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-79"
"360.0","281.0","maggie","nexus-79"
"178.0","102.0","maggie","nexus-79"
"649.0","664.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"657.2857","539.7143","0.216","0.41935483","0"
"647.8689","536.0982","0.37440002","0.41935483","20"
"627.6021","525.0792","0.42720002","0.41935483","37"
"599.5941","503.3192","0.45600003","0.41935483","49"
"564.02203","474.6314","0.47040004","0.41935483","63"
"516.11053","433.57635","0.48000002","0.41935483","80"
"494.13397","411.63654","0.48000002","0.41935483","97"
"412.13614","335.362","0.49440002","0.41935483","114"
"351.8554","278.21866","0.51360005","0.41935483","131"
"308.05338","235.30838","0.528","0.41935483","148"
"262.832","193.61017","0.528","0.41935483","164"
"226.0914","159.83585","0.528","0.41935483","181"
"206.8118","142.4932","0.55200005","0.41935483","198"
"202.11844","139.94827","0.5616","0.41935483","215"
"200.53043","139.42859","0.5616","0.41935483","231"
"202.95277","144.82361","0.55200005","0.41935483","248"
"235.01114","182.08704","0.5328","0.4516129","265"
"279.05713","234.24103","0.528","0.48387095","281"
"334.74576","303.77893","0.5472","0.48387095","298"
"404.83536","388.24164","0.55200005","0.48387095","315"
"455.88144","449.08948","0.56640005","0.48387095","332"
"484.51782","487.0","0.56640005","0.48387095","344"
"525.57104","535.9766","0.5856","0.48387095","365"
"562.6428","582.5714","0.47040004","0.48387095","375"
