"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-79"
"274.0","724.0","maggie","nexus-79"
"356.0","105.0","maggie","nexus-79"
"454.0","391.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"294.7857","603.1429","0.21120001","0.41935483","0"
"289.07187","613.9411","0.44640002","0.41935483","42"
"287.82468","620.7781","0.4512","0.41935483","59"
"286.5141","641.22974","0.4512","0.41935483","77"
"283.35733","663.6559","0.42240003","0.41935483","94"
"282.2857","671.4415","0.4128","0.41935483","110"
"281.39285","673.8572","0.432","0.41935483","126"
"281.39285","669.5866","0.432","0.41935483","144"
"289.166","637.17645","0.40800002","0.41935483","161"
"304.1607","589.4286","0.4128","0.41935483","174"
"317.9287","542.76526","0.4512","0.41935483","194"
"356.09042","402.19647","0.4512","0.41935483","211"
"371.72552","336.6297","0.4656","0.41935483","227"
"382.6598","272.16382","0.48000002","0.41935483","245"
"390.29984","217.69794","0.504","0.41935483","262"
"394.15533","175.83328","0.5184","0.41935483","279"
"395.67856","154.10132","0.5184","0.41935483","295"
"394.7772","149.68164","0.51360005","0.41935483","312"
"394.7857","145.06921","0.52320004","0.41935483","329"
"394.7857","146.19937","0.5424","0.41935483","345"
"396.75125","154.00607","0.52320004","0.41935483","362"
"410.92053","191.40723","0.49440002","0.41935483","379"
"431.05072","248.35571","0.46080002","0.41935483","396"
"447.5788","298.74463","0.44640002","0.41935483","412"
"461.75","336.57147","0.384","0.41935483","426"
"465.3214","343.4286","0.33600003","0.41935483","439"
