"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-79"
"274.0","724.0","maggie","nexus-79"
"356.0","105.0","maggie","nexus-79"
"454.0","391.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"274.25","584.2857","0.192","0.41935483","0"
"274.25","599.1968","0.3984","0.41935483","53"
"275.14285","623.469","0.42240003","0.41935483","70"
"275.14285","647.18036","0.42720002","0.41935483","86"
"275.14285","663.6179","0.384","0.41935483","103"
"275.14285","676.3939","0.35520002","0.41935483","125"
"275.14285","679.4285","0.35520002","0.41935483","137"
"275.7997","676.90625","0.36960003","0.41935483","159"
"285.52142","642.8654","0.36960003","0.41935483","175"
"300.18134","584.11334","0.37440002","0.41935483","192"
"314.04373","521.0516","0.3984","0.41935483","209"
"323.65634","452.7334","0.4176","0.41935483","226"
"332.98987","387.30048","0.44160002","0.41935483","242"
"338.1148","328.46112","0.46080002","0.41935483","259"
"339.39093","295.1131","0.47520003","0.41935483","276"
"345.27258","230.02716","0.47040004","0.41935483","292"
"351.39734","176.7525","0.4656","0.41935483","309"
"356.71732","137.5596","0.45600003","0.41935483","326"
"358.17856","121.5376","0.47040004","0.41935483","343"
"359.33646","114.91971","0.51360005","0.41935483","359"
"359.9643","112.42859","0.52320004","0.4516129","374"
"359.9643","114.14288","0.5184","0.48387095","392"
"362.40247","120.50546","0.51360005","0.516129","409"
"375.56668","163.23178","0.5184","0.516129","426"
"390.7082","213.06894","0.51360005","0.516129","443"
"408.81607","263.8497","0.49920002","0.516129","460"
"427.73398","310.60535","0.4848","0.516129","476"
"440.28604","343.68304","0.4848","0.516129","493"
"451.52463","369.755","0.47040004","0.516129","510"
"457.25436","381.93982","0.45600003","0.516129","527"
"470.6081","405.00757","0.4128","0.516129","543"
"472.4643","410.2857","0.26880002","0.4516129","549"
