"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","tim","nexus-80"
"360.0","281.0","tim","nexus-80"
"178.0","102.0","tim","nexus-80"
"649.0","664.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"671.5714","580.8572","0.0768","0.16129032","0"
"664.0993","570.7964","0.2928","0.32258064","135"
"662.5206","567.7654","0.31680003","0.3548387","146"
"660.97394","564.7957","0.3264","0.3548387","158"
"658.2657","561.69696","0.33600003","0.3548387","169"
"656.3928","559.0","0.3456","0.3548387","177"
"646.60284","549.32086","0.3072","0.29032257","199"
"632.05914","533.4968","0.28320003","0.29032257","216"
"618.9661","519.72314","0.2736","0.29032257","232"
"604.21857","500.66327","0.264","0.29032257","249"
"588.8899","481.7433","0.2592","0.2580645","265"
"574.22363","464.36438","0.2592","0.2580645","282"
"556.5667","445.29492","0.24960001","0.2580645","299"
"547.94354","435.17792","0.24960001","0.22580644","315"
"524.57477","408.0741","0.24960001","0.22580644","332"
"509.3717","390.00415","0.24960001","0.22580644","349"
"496.05225","374.99","0.24960001","0.22580644","365"
"479.49353","357.89093","0.2544","0.22580644","382"
"465.81027","342.54272","0.2544","0.22580644","398"
"454.1548","326.4621","0.264","0.22580644","415"
"445.23218","316.0","0.2736","0.22580644","430"
"437.91443","306.87555","0.2736","0.22580644","448"
"422.6886","287.18018","0.2784","0.22580644","465"
"412.37982","274.1129","0.28800002","0.2580645","482"
"403.0901","263.33807","0.28800002","0.2580645","498"
"393.33286","251.2406","0.2784","0.2580645","515"
"380.94742","238.2154","0.2736","0.2580645","532"
"370.11288","226.31412","0.28320003","0.2580645","548"
"360.4107","218.2857","0.2784","0.2580645","564"
"354.7832","211.9115","0.2736","0.2580645","582"
"339.52307","196.31635","0.26880002","0.2580645","598"
"325.37256","182.50623","0.26880002","0.2580645","615"
"316.3825","173.8758","0.26880002","0.2580645","632"
"304.51926","164.20132","0.2592","0.22580644","648"
"289.66733","149.08633","0.2544","0.22580644","665"
"273.73593","133.7922","0.2592","0.22580644","687"
"261.26065","124.15427","0.2592","0.22580644","704"
"253.96652","118.69736","0.2544","0.22580644","720"
"235.67993","105.315155","0.264","0.22580644","737"
"223.23207","96.491394","0.264","0.22580644","754"
"213.51065","89.866486","0.264","0.22580644","770"
"205.86043","84.0603","0.264","0.22580644","787"
"198.10075","77.95828","0.264","0.22580644","804"
"190.06093","71.31244","0.26880002","0.22580644","820"
"183.98524","67.37344","0.26880002","0.22580644","837"
"181.20285","66.51065","0.26880002","0.22580644","853"
"177.29845","62.64081","0.264","0.22580644","870"
"173.27559","59.636017","0.26880002","0.22580644","887"
"169.37157","57.37265","0.264","0.22580644","903"
"165.45702","55.493683","0.2592","0.22580644","920"
"163.41783","53.601135","0.264","0.22580644","937"
"161.52318","52.857147","0.26880002","0.22580644","953"
"159.65703","52.857147","0.2736","0.22580644","970"
"158.37796","52.857147","0.26880002","0.22580644","987"
"156.83926","52.857147","0.28320003","0.22580644","1001"
"157.2857","53.714294","0.2976","0.22580644","1018"
"157.2857","54.93927","0.2976","0.22580644","1037"
"157.2857","56.85962","0.2928","0.22580644","1053"
"158.14449","59.68158","0.28800002","0.22580644","1070"
"160.04723","63.302124","0.28320003","0.19354838","1087"
"162.43297","68.41205","0.28320003","0.19354838","1103"
"164.90385","72.62683","0.28800002","0.19354838","1120"
"171.65149","81.92081","0.28800002","0.19354838","1137"
"183.7208","99.02933","0.264","0.19354838","1153"
"196.34914","116.56262","0.2592","0.19354838","1170"
"210.42957","135.8396","0.2592","0.19354838","1187"
"223.49544","155.04681","0.264","0.19354838","1203"
"237.68597","176.58972","0.2592","0.19354838","1220"
"249.7854","194.07953","0.2592","0.19354838","1236"
"256.99582","204.9913","0.2544","0.19354838","1253"
"271.4325","226.54419","0.2544","0.19354838","1270"
"285.27432","248.466","0.24480002","0.19354838","1286"
"298.8331","268.34256","0.24960001","0.19354838","1303"
"308.61652","283.75836","0.24000001","0.22580644","1320"
"322.5511","303.3095","0.24480002","0.22580644","1336"
"337.34128","324.5252","0.2592","0.22580644","1353"
"349.24997","337.85718","0.264","0.22580644","1369"
"355.25217","345.1114","0.26880002","0.22580644","1386"
"371.4598","367.64282","0.2592","0.19354838","1403"
"386.20035","386.91846","0.26880002","0.22580644","1420"
"396.75458","400.211","0.26880002","0.22580644","1436"
"406.12183","412.20203","0.264","0.22580644","1453"
"418.35822","429.63416","0.24000001","0.22580644","1470"
"432.56757","444.84198","0.24000001","0.22580644","1486"
"439.73236","452.48315","0.24000001","0.22580644","1503"
"456.87445","471.87732","0.23520002","0.22580644","1520"
"473.1737","492.80963","0.2256","0.22580644","1536"
"486.9054","509.86346","0.22080001","0.22580644","1553"
"500.33624","523.5023","0.22080001","0.22580644","1570"
"512.6575","536.9461","0.23040001","0.22580644","1586"
"527.26886","553.75525","0.23520002","0.22580644","1603"
"534.5178","559.4286","0.23520002","0.22580644","1614"
"547.7863","571.32245","0.24960001","0.22580644","1636"
