"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-80"
"516.0","278.0","tim","nexus-80"
"191.0","503.0","tim","nexus-80"
"627.0","704.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"470.67856","611.7143","0.0912","0.19354838","0"
"460.85715","607.0893","0.20160002","0.19354838","135"
"460.18988","602.9354","0.20160002","0.19354838","149"
"458.42072","594.8766","0.20160002","0.19354838","162"
"456.66794","585.8701","0.216","0.19354838","176"
"456.39285","577.25885","0.2256","0.19354838","186"
"457.73212","561.5714","0.216","0.19354838","202"
"457.2857","551.029","0.21120001","0.19354838","220"
"462.9352","511.45886","0.22080001","0.19354838","236"
"466.107","486.3322","0.216","0.19354838","253"
"470.2779","461.45074","0.22080001","0.19354838","270"
"476.42462","436.22083","0.23520002","0.19354838","286"
"482.51733","413.9043","0.23520002","0.19354838","303"
"491.193","390.41327","0.2256","0.19354838","320"
"497.46436","373.85712","0.2256","0.19354838","332"
"502.61353","362.84937","0.23520002","0.22580644","352"
"509.49286","349.47656","0.23520002","0.22580644","369"
"514.8203","339.08746","0.24480002","0.22580644","386"
"518.1015","332.85065","0.2784","0.29032257","402"
"520.2373","325.4088","0.26880002","0.29032257","419"
"523.24915","318.88245","0.264","0.29032257","435"
"525.31354","313.95795","0.2544","0.29032257","452"
"525.74945","311.40674","0.2736","0.32258064","469"
"526.0357","308.58374","0.28320003","0.3548387","485"
"526.0357","306.57202","0.30240002","0.3548387","502"
"526.0357","304.56482","0.28800002","0.32258064","519"
"526.0357","302.5291","0.3072","0.3548387","535"
"525.1428","300.44928","0.2976","0.3548387","552"
"523.8507","298.85718","0.2736","0.32258064","569"
"521.71686","298.0","0.2592","0.29032257","585"
"519.7933","298.85352","0.2592","0.29032257","602"
"515.3623","300.84406","0.24000001","0.29032257","619"
"508.80872","304.45386","0.2544","0.32258064","635"
"497.84485","310.8993","0.26880002","0.32258064","652"
"481.27936","320.74652","0.2784","0.32258064","669"
"460.9301","333.95544","0.2976","0.32258064","685"
"438.01718","349.0893","0.2928","0.32258064","702"
"416.6607","364.0","0.28800002","0.29032257","717"
"406.4797","371.08728","0.312","0.32258064","735"
"377.599","393.87335","0.2928","0.32258064","752"
"357.46658","407.74683","0.2784","0.32258064","768"
"343.10394","418.50488","0.30240002","0.3548387","785"
"328.29587","429.6584","0.28800002","0.29032257","802"
"310.553","444.60803","0.26880002","0.22580644","818"
"300.00766","454.12976","0.28800002","0.2580645","835"
"290.76785","463.00006","0.2976","0.29032257","850"
"284.70325","468.08618","0.28800002","0.29032257","868"
"273.34164","479.8745","0.30240002","0.32258064","885"
"262.5758","490.0644","0.28320003","0.29032257","902"
"256.13745","497.7555","0.2784","0.29032257","918"
"250.2959","504.4245","0.28320003","0.29032257","935"
"246.2099","509.20422","0.264","0.29032257","952"
"242.06012","513.188","0.2592","0.2580645","968"
"239.87497","516.5714","0.2592","0.2580645","983"
"238.65607","518.9118","0.2544","0.2580645","1001"
"236.72852","522.6127","0.2544","0.2580645","1018"
"236.75","526.5607","0.2928","0.32258064","1035"
"237.31744","530.51807","0.3072","0.3548387","1051"
"240.82614","534.1988","0.2976","0.3548387","1068"
"248.10849","539.57104","0.2736","0.29032257","1085"
"258.8905","544.22784","0.2544","0.2580645","1101"
"272.08856","552.68115","0.28800002","0.29032257","1118"
"283.1167","556.6895","0.28800002","0.29032257","1135"
"316.36612","568.19977","0.28320003","0.29032257","1151"
"350.79468","581.0068","0.28800002","0.29032257","1168"
"374.7498","589.91473","0.30240002","0.32258064","1185"
"400.07657","599.45123","0.30240002","0.32258064","1201"
"432.26248","610.53534","0.28800002","0.29032257","1218"
"455.11185","620.52795","0.32160002","0.32258064","1235"
"480.0536","631.00006","0.32160002","0.3548387","1251"
"485.85187","633.1404","0.3264","0.3548387","1268"
"515.7258","644.0373","0.312","0.32258064","1284"
"544.1713","654.1232","0.30240002","0.29032257","1301"
"559.6175","662.77167","0.3264","0.3548387","1318"
"570.4083","669.7924","0.33600003","0.3548387","1334"
"587.81305","678.65314","0.3648","0.3548387","1351"
"604.34827","687.36816","0.36","0.3548387","1368"
"612.1964","691.8571","0.3456","0.3548387","1379"
"622.0836","696.38873","0.34080002","0.3548387","1401"
"634.78595","702.4687","0.35520002","0.3548387","1418"
"650.15454","707.964","0.384","0.3548387","1434"
"662.1539","712.66943","0.384","0.3548387","1451"
"673.01056","718.8289","0.384","0.3548387","1468"
"684.3552","725.36346","0.3792","0.3548387","1484"
"692.5536","730.0","0.3792","0.3548387","1501"
"695.243","731.72125","0.3792","0.3548387","1518"
"703.24976","736.2056","0.37440002","0.3548387","1534"
"712.34155","742.09296","0.36","0.3548387","1551"
"718.85223","746.25977","0.35040003","0.3548387","1567"
"726.80774","750.2471","0.23520002","0.32258064","1584"
"727.8214","750.5714","0.1824","0.29032257","1586"
