"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","tim","nexus-80"
"274.0","724.0","tim","nexus-80"
"356.0","105.0","tim","nexus-80"
"454.0","391.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"299.25","604.8572","0.10560001","0.19354838","0"
"291.5608","616.1919","0.24000001","0.19354838","97"
"291.2143","619.75616","0.24960001","0.19354838","112"
"291.2143","623.3881","0.2592","0.19354838","127"
"291.2143","627.84326","0.2592","0.19354838","141"
"290.50305","632.61975","0.2592","0.19354838","154"
"290.3214","637.0","0.24480002","0.19354838","166"
"289.42856","645.6816","0.24480002","0.19354838","187"
"289.42856","662.5263","0.2544","0.19354838","204"
"289.42856","678.8801","0.24000001","0.19354838","221"
"287.5769","709.7452","0.2736","0.22580644","237"
"285.0227","722.0054","0.264","0.22580644","254"
"282.78616","732.7407","0.26880002","0.22580644","271"
"281.5894","740.57684","0.2592","0.19354838","287"
"280.5871","743.46344","0.264","0.19354838","304"
"281.39285","751.60486","0.24000001","0.19354838","321"
"281.39285","756.2059","0.2256","0.19354838","337"
"282.4589","760.16626","0.22080001","0.19354838","354"
"282.2857","763.8571","0.22080001","0.19354838","365"
"283.2746","759.8156","0.2592","0.19354838","387"
"285.36365","752.4665","0.24000001","0.19354838","404"
"285.85715","745.4286","0.2544","0.19354838","416"
"287.75323","736.1154","0.26880002","0.19354838","437"
"291.78528","706.58826","0.2784","0.19354838","454"
"294.05035","681.1941","0.2592","0.19354838","471"
"296.15323","662.3619","0.2544","0.19354838","487"
"299.20737","635.1232","0.2544","0.19354838","504"
"301.30408","614.6228","0.24960001","0.19354838","521"
"303.47485","589.6153","0.24960001","0.19354838","537"
"304.43317","577.1953","0.24000001","0.19354838","554"
"312.1108","533.6263","0.264","0.22580644","571"
"320.0892","488.2603","0.26880002","0.22580644","587"
"325.57626","465.6339","0.28800002","0.22580644","604"
"333.94086","423.97174","0.3312","0.2580645","620"
"338.60764","398.86664","0.2976","0.2580645","637"
"341.7764","375.3338","0.3072","0.2580645","654"
"343.7352","350.13507","0.32160002","0.29032257","670"
"346.92148","332.7047","0.2928","0.29032257","687"
"345.67856","298.80786","0.28320003","0.2580645","704"
"345.67856","266.75516","0.3072","0.2580645","720"
"344.30853","251.53711","0.3072","0.2580645","737"
"344.7857","235.56052","0.31680003","0.2580645","754"
"344.7857","209.40884","0.33600003","0.2580645","770"
"344.7857","196.90271","0.34080002","0.29032257","787"
"345.8541","180.76904","0.33600003","0.29032257","804"
"348.03796","170.10349","0.3264","0.29032257","820"
"350.67224","153.87103","0.3072","0.29032257","837"
"352.76297","143.93866","0.2928","0.29032257","854"
"354.8022","135.251","0.30240002","0.29032257","870"
"356.7652","125.99878","0.28320003","0.29032257","887"
"358.81784","119.58743","0.28320003","0.29032257","904"
"361.06348","113.120026","0.2736","0.29032257","920"
"363.0893","109.42856","0.28320003","0.29032257","936"
"364.04517","107.59329","0.2784","0.29032257","954"
"365.34818","103.3772","0.2928","0.29032257","970"
"366.585","101.3584","0.2928","0.29032257","987"
"368.0","99.3461","0.2928","0.29032257","1004"
"370.05453","98.285706","0.28320003","0.29032257","1020"
"371.97662","99.53186","0.28800002","0.29032257","1037"
"373.979","101.45413","0.2928","0.29032257","1054"
"375.5893","104.285736","0.3072","0.2580645","1066"
"377.55466","109.21689","0.3072","0.2580645","1087"
"383.19553","119.74689","0.2928","0.2580645","1104"
"389.54102","132.78735","0.28800002","0.2580645","1120"
"398.60596","151.77979","0.2784","0.2580645","1137"
"405.83466","168.9354","0.26880002","0.2580645","1154"
"413.43408","186.62952","0.2784","0.2580645","1170"
"420.2248","205.26929","0.2784","0.2580645","1187"
"422.4495","211.38596","0.264","0.22580644","1204"
"429.064","229.57864","0.264","0.19354838","1220"
"434.33688","250.16226","0.2592","0.19354838","1237"
"438.7752","264.25076","0.24480002","0.19354838","1254"
"442.46564","276.92203","0.24960001","0.19354838","1270"
"444.68777","288.9585","0.24960001","0.19354838","1287"
"447.14462","299.1006","0.264","0.19354838","1304"
"451.0357","306.57147","0.2592","0.19354838","1318"
"451.9842","314.60614","0.2592","0.19354838","1337"
"455.00272","326.8499","0.264","0.19354838","1353"
"457.35986","339.49878","0.24960001","0.19354838","1370"
"459.58038","347.9544","0.24000001","0.19354838","1387"
"461.81418","354.7563","0.23040001","0.19354838","1403"
"463.9765","360.98383","0.23040001","0.19354838","1420"
"466.24475","367.5163","0.23040001","0.19354838","1437"
"467.27814","370.3283","0.23040001","0.19354838","1453"
"469.59128","375.44006","0.192","0.19354838","1470"
"471.125","383.2857","0.10080001","0.16129032","1486"
"470.67856","383.7143","0.062400002","0.16129032","1496"
