"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus-80"
"340.0","367.0","tim","nexus-80"
"439.0","650.0","tim","nexus-80"
"106.0","619.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"545.6786","688.8572","0.10560001","0.16129032","0"
"534.8637","672.1852","0.20160002","0.16129032","93"
"532.82556","664.01996","0.2064","0.16129032","107"
"529.3202","652.32153","0.2064","0.16129032","122"
"523.7484","637.93915","0.22080001","0.16129032","137"
"520.6786","630.5715","0.23040001","0.16129032","144"
"514.2764","619.8158","0.23040001","0.16129032","164"
"503.65735","597.8907","0.24480002","0.16129032","181"
"492.61768","580.00055","0.24960001","0.16129032","198"
"482.81506","564.73065","0.24000001","0.16129032","214"
"471.71616","546.51733","0.24960001","0.16129032","231"
"460.2252","526.9889","0.24960001","0.16129032","248"
"449.25","509.7143","0.24480002","0.16129032","263"
"445.1814","502.51233","0.2544","0.16129032","281"
"431.83295","480.4386","0.2544","0.16129032","298"
"420.98373","459.82288","0.2784","0.19354838","314"
"407.7701","434.66864","0.26880002","0.19354838","331"
"400.2593","418.75775","0.2592","0.19354838","347"
"394.10446","407.19574","0.264","0.22580644","364"
"383.36874","393.1327","0.28320003","0.22580644","381"
"375.65463","377.88165","0.26880002","0.2580645","397"
"372.55206","375.67676","0.28320003","0.2580645","414"
"365.6375","368.58917","0.24000001","0.19354838","431"
"360.9847","361.79596","0.2544","0.19354838","447"
"356.43457","356.36578","0.2784","0.22580644","464"
"353.4554","355.4286","0.2736","0.2580645","481"
"351.3643","353.7143","0.26880002","0.2580645","497"
"349.6964","353.7143","0.24000001","0.22580644","510"
"350.14285","354.5714","0.23520002","0.2580645","529"
"351.69934","360.5484","0.24480002","0.2580645","564"
"356.74118","371.526","0.2256","0.2580645","581"
"364.2508","390.14478","0.23040001","0.2580645","597"
"372.16568","412.7826","0.24000001","0.2580645","614"
"381.8868","433.99402","0.24960001","0.22580644","631"
"391.5108","460.13995","0.23520002","0.22580644","647"
"396.125","474.5714","0.24000001","0.22580644","659"
"406.09064","498.10193","0.24480002","0.22580644","681"
"416.69794","524.97864","0.24960001","0.22580644","697"
"425.41772","547.0336","0.24000001","0.22580644","714"
"428.102","556.808","0.24000001","0.22580644","731"
"434.5344","576.07947","0.24000001","0.22580644","747"
"440.61664","590.5656","0.23040001","0.22580644","764"
"444.19476","601.29596","0.22080001","0.22580644","781"
"445.06702","604.2231","0.2256","0.22580644","797"
"447.436","611.6328","0.2256","0.22580644","814"
"448.35715","617.4382","0.2256","0.22580644","831"
"448.35715","623.3477","0.2256","0.22580644","847"
"448.35715","627.55133","0.2256","0.22580644","864"
"448.35715","631.1203","0.2544","0.2580645","880"
"448.35715","633.2825","0.24000001","0.2580645","897"
"448.35715","634.6064","0.24480002","0.2580645","914"
"448.35715","634.3629","0.24480002","0.2580645","930"
"448.35715","637.7601","0.24480002","0.2580645","947"
"448.35715","639.74786","0.24480002","0.2580645","964"
"448.35715","641.92523","0.24480002","0.2580645","980"
"449.25","643.09064","0.24480002","0.2580645","997"
"449.25","646.2519","0.24480002","0.2580645","1014"
"449.25","647.28577","0.24480002","0.2580645","1023"
"446.28644","649.70215","0.24480002","0.2580645","1064"
"443.6495","651.68823","0.24480002","0.2580645","1080"
"439.1661","652.0","0.24480002","0.2580645","1097"
"433.42218","651.50653","0.24480002","0.2580645","1114"
"423.9486","651.1429","0.24960001","0.22580644","1130"
"412.6127","649.4286","0.24480002","0.22580644","1147"
"405.65555","649.4286","0.24960001","0.22580644","1164"
"386.85992","643.46625","0.26880002","0.22580644","1180"
"361.0466","639.18835","0.23040001","0.22580644","1197"
"345.9468","636.5714","0.216","0.22580644","1214"
"330.30145","629.39685","0.21120001","0.19354838","1230"
"311.63","628.0","0.216","0.19354838","1247"
"296.86508","627.1429","0.23040001","0.19354838","1264"
"284.51785","627.1429","0.23040001","0.19354838","1276"
"270.12012","625.1696","0.2064","0.19354838","1297"
"246.42737","622.197","0.216","0.19354838","1314"
"230.69308","620.92444","0.22080001","0.19354838","1330"
"215.40163","618.7271","0.23040001","0.19354838","1347"
"201.39233","618.88983","0.24000001","0.19354838","1364"
"185.69273","617.7143","0.24000001","0.19354838","1380"
"174.44704","618.0193","0.22080001","0.19354838","1397"
"169.40567","617.7143","0.2256","0.19354838","1413"
"156.51784","615.2825","0.24960001","0.22580644","1430"
"146.33716","617.1277","0.20160002","0.19354838","1447"
"136.15387","615.28534","0.1632","0.19354838","1463"
"129.06482","614.62225","0.0912","0.19354838","1480"
"128.71428","614.2857","0.072000004","0.19354838","1482"
