"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus-80"
"340.0","367.0","tim","nexus-80"
"439.0","650.0","tim","nexus-80"
"106.0","619.0","tim","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"529.6071","688.0","0.0912","0.22580644","0"
"524.0294","678.1479","0.19680001","0.22580644","82"
"522.0179","674.28577","0.20160002","0.22580644","96"
"522.4643","672.87396","0.2064","0.22580644","111"
"521.1748","666.0011","0.20160002","0.22580644","125"
"519.4376","655.9952","0.2064","0.22580644","138"
"515.67","644.4325","0.22080001","0.22580644","155"
"509.55835","626.5973","0.23520002","0.22580644","171"
"502.3628","607.82196","0.23520002","0.22580644","188"
"492.21136","587.26874","0.23520002","0.22580644","205"
"484.0714","568.0","0.23520002","0.22580644","219"
"478.5484","557.31616","0.24000001","0.22580644","238"
"461.9121","520.8567","0.2544","0.22580644","255"
"453.2034","504.4477","0.2592","0.22580644","271"
"442.80103","481.90363","0.2592","0.22580644","288"
"432.08334","463.19623","0.2736","0.22580644","305"
"424.95367","449.57623","0.2736","0.22580644","321"
"416.857","433.0083","0.264","0.19354838","338"
"413.08926","423.14282","0.26880002","0.19354838","352"
"404.9822","408.38873","0.26880002","0.19354838","371"
"398.33542","390.4984","0.2736","0.19354838","388"
"394.10965","382.09174","0.26880002","0.19354838","404"
"390.52298","373.3454","0.26880002","0.19354838","421"
"387.71448","365.98932","0.26880002","0.19354838","438"
"385.45627","357.3178","0.264","0.19354838","454"
"383.34842","350.7749","0.2592","0.19354838","471"
"382.32407","348.64508","0.264","0.19354838","488"
"380.24976","342.94812","0.2544","0.19354838","504"
"378.24683","339.10248","0.264","0.19354838","521"
"376.30658","336.23438","0.2784","0.19354838","538"
"374.1744","333.92743","0.26880002","0.19354838","554"
"372.18912","332.02155","0.2784","0.19354838","571"
"371.5714","330.06097","0.28320003","0.19354838","588"
"371.5714","329.28577","0.2784","0.19354838","594"
"371.5714","331.09857","0.28320003","0.19354838","638"
"371.5714","333.40332","0.28320003","0.19354838","654"
"371.5714","337.84412","0.28800002","0.19354838","671"
"371.5714","342.0492","0.28320003","0.19354838","688"
"371.5714","346.24213","0.28800002","0.19354838","704"
"372.52023","352.16107","0.2928","0.19354838","721"
"373.95578","356.29553","0.2928","0.19354838","738"
"375.8162","364.4499","0.2928","0.19354838","754"
"378.07907","376.37958","0.2736","0.19354838","771"
"380.7803","387.95013","0.264","0.19354838","788"
"384.10852","400.1781","0.2736","0.22580644","804"
"386.25748","410.96582","0.2736","0.22580644","821"
"389.037","422.68433","0.2736","0.22580644","838"
"392.32153","437.64655","0.2736","0.22580644","854"
"393.6695","444.24957","0.264","0.22580644","871"
"397.7499","458.63983","0.26880002","0.22580644","887"
"402.66165","472.39697","0.264","0.22580644","904"
"406.32504","483.67456","0.264","0.22580644","921"
"410.84152","498.96252","0.24960001","0.22580644","937"
"413.5779","509.91693","0.24960001","0.22580644","954"
"415.8079","518.9065","0.24960001","0.22580644","971"
"417.0044","525.40814","0.24480002","0.22580644","987"
"419.90286","537.81775","0.24480002","0.22580644","1004"
"424.54016","550.2678","0.24480002","0.22580644","1021"
"428.09338","559.8769","0.23040001","0.22580644","1037"
"431.09763","570.0046","0.23520002","0.22580644","1054"
"433.8845","577.9268","0.24960001","0.22580644","1071"
"436.4716","585.7881","0.24000001","0.19354838","1087"
"438.0893","592.0","0.24000001","0.19354838","1098"
"441.11832","599.91254","0.23520002","0.19354838","1121"
"444.4369","608.47314","0.24480002","0.19354838","1137"
"447.73367","615.91864","0.23040001","0.19354838","1154"
"450.84814","623.17413","0.23040001","0.19354838","1171"
"453.1113","629.4137","0.22080001","0.19354838","1187"
"455.40027","633.80853","0.22080001","0.19354838","1204"
"457.5883","638.0095","0.216","0.19354838","1221"
"458.65625","640.06006","0.22080001","0.19354838","1237"
"460.86743","643.4385","0.216","0.19354838","1254"
"461.75","646.4831","0.22080001","0.19354838","1271"
"461.75","649.6381","0.2256","0.19354838","1287"
"461.75","651.7819","0.23040001","0.19354838","1304"
"460.85715","653.94354","0.24000001","0.19354838","1321"
"459.38562","655.9841","0.24000001","0.19354838","1337"
"458.22617","657.09717","0.24960001","0.19354838","1354"
"456.0391","657.1429","0.2544","0.22580644","1371"
"452.21323","658.7205","0.2592","0.22580644","1387"
"447.4096","658.8572","0.24960001","0.22580644","1404"
"442.95355","658.8572","0.24960001","0.22580644","1420"
"438.4656","658.8572","0.24960001","0.22580644","1437"
"432.29895","658.8572","0.264","0.22580644","1454"
"428.26788","658.8572","0.2736","0.22580644","1466"
"422.4311","657.5635","0.264","0.22580644","1487"
"413.9176","655.52026","0.2736","0.22580644","1504"
"404.56885","653.49084","0.2544","0.22580644","1520"
"394.05557","651.3455","0.264","0.22580644","1537"
"384.68225","649.1466","0.24960001","0.22580644","1554"
"376.49548","647.7143","0.2592","0.22580644","1570"
"366.70856","645.92346","0.24480002","0.22580644","1587"
"362.24872","644.03864","0.24480002","0.22580644","1604"
"350.81943","641.9654","0.2544","0.22580644","1620"
"338.34302","639.7395","0.23520002","0.22580644","1637"
"329.53802","638.4834","0.24960001","0.22580644","1654"
"320.06522","636.4242","0.2592","0.22580644","1670"
"309.86633","633.791","0.2544","0.22580644","1687"
"298.9393","630.5118","0.2592","0.22580644","1704"
"293.32095","629.1485","0.2544","0.22580644","1720"
"284.49536","627.3957","0.2544","0.22580644","1737"
"272.89777","625.3404","0.2544","0.22580644","1754"
"259.69928","623.24335","0.2544","0.22580644","1770"
"246.97125","621.20685","0.2592","0.22580644","1787"
"233.91022","618.2599","0.2544","0.22580644","1804"
"221.15837","615.3625","0.2544","0.22580644","1820"
"206.9343","613.0867","0.24000001","0.19354838","1837"
"201.91628","612.9119","0.24000001","0.19354838","1854"
"186.23123","610.7949","0.264","0.19354838","1870"
"173.8041","608.8368","0.26880002","0.19354838","1887"
"158.54373","607.4286","0.2736","0.22580644","1904"
"146.66486","606.5714","0.2736","0.22580644","1920"
"137.69469","606.5714","0.2736","0.22580644","1937"
"128.89188","606.5714","0.2784","0.22580644","1953"
"124.69641","606.5714","0.264","0.22580644","1964"
"119.50336","606.1954","0.216","0.22580644","1987"
"112.61377","604.8572","0.10560001","0.19354838","2003"
"110.85715","604.8572","0.0816","0.16129032","2010"
