"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-80"
"340.0","367.0","lou","nexus-80"
"439.0","650.0","lou","nexus-80"
"106.0","619.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"518.8928","657.1429","0.2736","0.41935483","0"
"507.04285","652.312","0.5184","0.41935483","59"
"504.35913","650.04767","0.5472","0.41935483","72"
"499.8534","645.72217","0.56640005","0.41935483","89"
"495.41656","638.6399","0.56640005","0.4516129","106"
"492.33728","632.7276","0.5712","0.48387095","123"
"482.9073","617.64056","0.6144","0.516129","140"
"469.7816","591.99207","0.6528","0.516129","156"
"455.7224","567.84576","0.67200005","0.54838705","173"
"441.8376","543.02966","0.6672","0.58064514","190"
"422.53998","506.43103","0.68640006","0.58064514","206"
"409.6981","482.63184","0.69600004","0.58064514","223"
"396.125","459.14282","0.6768","0.61290324","239"
"388.45715","447.1468","0.6672","0.61290324","256"
"369.10272","416.92706","0.6912","0.61290324","273"
"356.19678","399.43127","0.7152","0.61290324","289"
"348.0704","390.4901","0.72","0.61290324","306"
"342.70737","384.15002","0.72","0.61290324","323"
"338.94534","380.67896","0.7152","0.61290324","339"
"336.84906","378.6665","0.72","0.6451613","356"
"335.4107","378.5714","0.7296","0.61290324","369"
"335.85715","380.24475","0.74880004","0.61290324","389"
"337.4912","386.56055","0.7296","0.61290324","406"
"343.6852","399.60132","0.68160003","0.6451613","423"
"359.20477","425.46222","0.67200005","0.61290324","439"
"376.9051","458.2406","0.67200005","0.61290324","456"
"391.64136","489.45978","0.6624","0.6451613","473"
"404.55795","516.3263","0.63360006","0.61290324","489"
"409.9652","528.57355","0.624","0.6451613","506"
"420.589","559.5848","0.6144","0.6451613","522"
"425.9754","581.3669","0.624","0.61290324","539"
"427.8214","591.3772","0.6384","0.61290324","556"
"427.8214","600.72833","0.648","0.6451613","575"
"427.8214","606.6312","0.6528","0.7096774","592"
"428.7143","612.6509","0.65760005","0.7096774","608"
"428.7143","617.2857","0.65760005","0.7096774","621"
"428.7143","620.7083","0.6528","0.6451613","642"
"428.7143","624.77075","0.6528","0.7096774","658"
"426.86575","628.9778","0.6528","0.7419355","675"
"424.3625","633.03485","0.6672","0.7419355","692"
"420.2955","636.3267","0.6912","0.6774193","708"
"412.6088","640.4449","0.68160003","0.6451613","725"
"397.53976","644.4427","0.68160003","0.6451613","742"
"384.32748","646.5556","0.7056","0.61290324","758"
"349.78708","650.6094","0.72","0.6451613","775"
"291.16064","652.50214","0.73440003","0.6451613","791"
"244.95026","652.2209","0.72","0.6451613","808"
"193.51884","648.95013","0.6912","0.6451613","825"
"144.96819","643.2087","0.648","0.61290324","841"
"113.91574","638.8034","0.52320004","0.61290324","858"
"84.07143","632.7143","0.40800002","0.61290324","873"
"71.28476","629.8307","0.35040003","0.61290324","892"
"55.946426","633.1429","0.1728","0.48387095","907"
