"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-80"
"253.0","458.0","lou","nexus-80"
"617.0","205.0","lou","nexus-80"
"461.0","346.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"159.07143","332.2857","0.2544","0.41935483","0"
"163.46472","348.48627","0.60480005","0.516129","151"
"180.01808","365.25165","0.6096","0.516129","165"
"193.51218","379.99054","0.63360006","0.516129","179"
"202.2152","390.0445","0.62880003","0.516129","193"
"207.60442","396.52527","0.61920005","0.516129","204"
"217.93916","408.50134","0.6","0.58064514","221"
"225.31378","416.44983","0.59040004","0.6451613","237"
"230.94644","421.85712","0.59040004","0.6774193","252"
"234.0214","423.95197","0.59040004","0.7096774","271"
"240.38461","424.85718","0.6144","0.61290324","287"
"247.37207","423.37927","0.648","0.61290324","304"
"257.92108","419.47028","0.6768","0.61290324","321"
"278.61548","410.76172","0.67200005","0.61290324","337"
"299.3898","400.60522","0.69600004","0.61290324","354"
"322.29257","387.4132","0.68640006","0.6774193","371"
"336.2636","379.76117","0.68160003","0.6451613","388"
"355.41727","369.3175","0.68640006","0.61290324","403"
"393.40714","349.2115","0.68160003","0.61290324","420"
"414.18488","337.86786","0.6912","0.61290324","436"
"436.85168","326.23694","0.67200005","0.61290324","453"
"459.31497","315.5608","0.6624","0.61290324","470"
"482.07452","303.643","0.6624","0.6451613","486"
"503.87","290.35248","0.648","0.6774193","503"
"516.30426","281.9967","0.648","0.6451613","520"
"534.25146","269.4046","0.65760005","0.61290324","536"
"553.3544","255.37323","0.63360006","0.61290324","553"
"567.2788","246.64398","0.61920005","0.6774193","570"
"577.7682","239.7526","0.6096","0.6774193","586"
"585.5002","234.22845","0.6144","0.61290324","603"
"591.20306","230.29651","0.61920005","0.61290324","619"
"595.3019","227.89511","0.61920005","0.61290324","636"
"597.40674","226.88477","0.61920005","0.61290324","653"
"599.4864","225.14285","0.6144","0.61290324","669"
"601.4822","225.14285","0.6096","0.61290324","686"
"601.0357","226.82715","0.6","0.61290324","703"
"598.9855","229.9365","0.6","0.61290324","719"
"595.53284","233.85419","0.6144","0.61290324","736"
"589.9013","240.11765","0.6384","0.61290324","753"
"578.0053","253.76456","0.6384","0.61290324","769"
"568.45184","263.28052","0.64320004","0.61290324","786"
"542.173","291.60748","0.6624","0.61290324","803"
"510.03522","323.64618","0.6528","0.61290324","819"
"493.88507","339.15033","0.6672","0.61290324","836"
"475.95313","358.08917","0.6624","0.61290324","853"
"464.27197","369.29315","0.6144","0.61290324","869"
"451.48004","382.34528","0.49920002","0.61290324","886"
"441.6607","397.0","0.312","0.54838705","898"
"439.42856","398.2857","0.24480002","0.516129","910"
