"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lou","nexus-80"
"274.0","724.0","lou","nexus-80"
"356.0","105.0","lou","nexus-80"
"454.0","391.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"276.92856","592.0","0.192","0.41935483","0"
"272.4643","605.09607","0.5184","0.41935483","111"
"272.4643","610.6991","0.52320004","0.41935483","124"
"272.4643","618.9216","0.52320004","0.41935483","137"
"271.12497","629.2857","0.5328","0.41935483","150"
"270.4155","634.30597","0.53760004","0.41935483","163"
"268.93256","647.3332","0.53760004","0.41935483","175"
"266.83328","670.389","0.5184","0.41935483","191"
"264.61295","684.3666","0.528","0.41935483","208"
"262.4592","693.84814","0.5424","0.41935483","225"
"260.266","699.9883","0.55200005","0.41935483","241"
"259.9643","704.5891","0.5616","0.41935483","258"
"259.9643","708.5714","0.5616","0.41935483","274"
"259.9643","709.26776","0.56640005","0.41935483","291"
"260.22153","708.32446","0.5712","0.41935483","308"
"262.41342","705.58344","0.6","0.41935483","325"
"264.5997","699.5071","0.6144","0.41935483","341"
"267.36258","687.01917","0.61920005","0.41935483","358"
"271.81693","662.5858","0.64320004","0.41935483","375"
"275.32043","635.89197","0.65760005","0.41935483","391"
"277.6632","622.0541","0.67200005","0.41935483","408"
"282.9766","593.6056","0.71040004","0.4516129","425"
"290.2623","546.6641","0.72","0.4516129","441"
"294.84485","517.9167","0.7296","0.516129","458"
"299.36127","490.64447","0.73440003","0.54838705","474"
"307.46872","450.5501","0.73440003","0.58064514","491"
"314.06873","423.49695","0.73440003","0.61290324","508"
"319.3393","397.0","0.73920006","0.61290324","523"
"321.25177","380.71942","0.74880004","0.61290324","541"
"328.9429","334.45245","0.76320004","0.61290324","558"
"332.6829","294.28156","0.768","0.61290324","574"
"334.78607","270.05322","0.76320004","0.61290324","591"
"336.89398","246.76535","0.744","0.61290324","608"
"338.5357","230.79846","0.744","0.61290324","624"
"340.166","215.1937","0.73920006","0.61290324","641"
"341.66074","203.7143","0.7296","0.61290324","653"
"341.2143","191.8208","0.73440003","0.61290324","674"
"343.38608","177.11987","0.72","0.61290324","691"
"345.49435","164.31277","0.7056","0.61290324","708"
"346.5714","156.6594","0.70080006","0.61290324","724"
"346.5714","151.70206","0.6912","0.61290324","741"
"346.5714","147.60541","0.6912","0.61290324","758"
"346.5714","145.44266","0.6912","0.61290324","774"
"346.5714","144.14288","0.6912","0.61290324","787"
"347.01773","142.42868","0.68640006","0.61290324","807"
"348.14117","142.0","0.6912","0.61290324","824"
"350.27197","142.0","0.69600004","0.61290324","841"
"352.40433","142.0","0.70080006","0.61290324","857"
"354.4326","143.54672","0.7056","0.6774193","874"
"357.94522","148.09256","0.72480005","0.6774193","891"
"364.45163","157.0332","0.7296","0.61290324","907"
"368.96332","163.8797","0.73440003","0.61290324","924"
"389.3678","195.23065","0.6912","0.6451613","941"
"416.5227","238.35556","0.65760005","0.61290324","957"
"432.56912","265.2131","0.65760005","0.61290324","974"
"446.42398","291.83173","0.6384","0.61290324","991"
"457.80176","316.13373","0.6144","0.61290324","1007"
"470.53976","341.22308","0.55200005","0.61290324","1024"
"481.39288","363.14282","0.48960003","0.61290324","1039"
"490.93732","380.3894","0.33600003","0.54838705","1057"
