"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-80"
"340.0","367.0","lou","nexus-80"
"439.0","650.0","lou","nexus-80"
"106.0","619.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"518.0","649.4286","0.19680001","0.41935483","0"
"507.34503","648.62836","0.53760004","0.41935483","87"
"505.4997","646.8569","0.56640005","0.41935483","102"
"503.65063","643.30634","0.56640005","0.41935483","116"
"500.99042","637.3417","0.56640005","0.48387095","130"
"485.1916","603.7306","0.60480005","0.48387095","160"
"466.54807","560.83246","0.65760005","0.48387095","177"
"454.01608","535.1508","0.6768","0.54838705","193"
"440.9262","510.01837","0.68160003","0.58064514","210"
"428.17804","487.1991","0.68160003","0.58064514","226"
"414.41705","462.83685","0.69600004","0.58064514","243"
"401.48215","442.4286","0.68640006","0.58064514","258"
"394.19455","430.94495","0.6768","0.58064514","276"
"374.966","401.84155","0.68160003","0.61290324","293"
"364.79254","388.8653","0.71040004","0.61290324","310"
"356.863","379.02277","0.7296","0.61290324","326"
"349.68396","371.27374","0.73440003","0.61290324","343"
"345.55478","367.79773","0.73440003","0.61290324","360"
"342.19232","366.5714","0.73440003","0.61290324","376"
"340.76788","366.5714","0.73440003","0.61290324","389"
"338.98044","368.71918","0.744","0.61290324","410"
"337.64285","375.63586","0.74880004","0.61290324","426"
"338.7918","388.7442","0.74880004","0.61290324","443"
"343.08948","413.80078","0.72480005","0.61290324","459"
"350.4366","442.12988","0.70080006","0.6451613","476"
"360.71286","469.55505","0.68640006","0.61290324","493"
"373.62653","505.3473","0.68160003","0.61290324","509"
"380.6544","523.8309","0.7056","0.61290324","526"
"388.88208","547.1596","0.7056","0.6451613","543"
"398.77383","573.48584","0.68160003","0.61290324","559"
"407.50977","596.66296","0.65760005","0.6451613","576"
"413.3805","611.60266","0.6528","0.7096774","593"
"419.9993","627.62134","0.6384","0.61290324","609"
"424.15735","638.4919","0.6384","0.61290324","626"
"426.48212","646.0","0.64320004","0.61290324","640"
"427.843","650.34784","0.648","0.61290324","659"
"428.7143","656.1502","0.648","0.61290324","676"
"427.92554","660.3715","0.648","0.61290324","693"
"425.6042","663.5572","0.65760005","0.61290324","709"
"421.36972","666.2397","0.6768","0.61290324","726"
"415.05322","668.3715","0.67200005","0.61290324","743"
"401.23688","670.4548","0.6624","0.61290324","759"
"390.89578","670.8572","0.67200005","0.61290324","776"
"361.60507","670.8572","0.71040004","0.61290324","792"
"308.73172","667.2884","0.70080006","0.6451613","809"
"268.54727","663.1192","0.7152","0.61290324","826"
"229.65555","657.272","0.7152","0.61290324","842"
"194.30852","651.737","0.71040004","0.6451613","859"
"152.00616","642.9029","0.72","0.61290324","876"
"127.82144","637.8572","0.69600004","0.61290324","891"
"115.57716","635.6254","0.68640006","0.61290324","909"
"101.15001","632.1362","0.6144","0.61290324","926"
"94.458916","632.014","0.4848","0.61290324","942"
"89.518074","632.2857","0.23040001","0.48387095","959"
