"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-80"
"360.0","281.0","lou","nexus-80"
"178.0","102.0","lou","nexus-80"
"649.0","664.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"649.25","535.4286","0.2064","0.41935483","0"
"640.1058","530.1822","0.5328","0.41935483","47"
"636.36896","528.3885","0.528","0.41935483","61"
"631.42615","524.8784","0.504","0.41935483","78"
"621.9687","516.9528","0.48960003","0.48387095","95"
"611.1532","506.56995","0.49920002","0.48387095","112"
"592.825","489.83203","0.5328","0.48387095","128"
"555.6483","453.28522","0.52320004","0.516129","145"
"530.44226","428.23035","0.52320004","0.516129","162"
"497.14435","395.40717","0.5424","0.54838705","178"
"470.56854","371.22864","0.53760004","0.54838705","195"
"437.4041","341.50037","0.5568","0.58064514","212"
"417.70145","322.57056","0.5568","0.58064514","228"
"408.23315","313.99005","0.5472","0.58064514","245"
"380.4509","286.7497","0.57600003","0.61290324","262"
"363.9654","269.85693","0.6","0.61290324","278"
"346.63028","250.4992","0.6","0.6451613","295"
"328.4149","228.64072","0.6096","0.6774193","311"
"313.49533","211.3898","0.62880003","0.61290324","328"
"300.97195","197.64288","0.62880003","0.61290324","345"
"293.0","188.7143","0.624","0.6451613","358"
"276.0692","171.6861","0.61920005","0.6451613","378"
"256.86877","153.59976","0.648","0.61290324","395"
"244.16003","142.58722","0.6384","0.6451613","411"
"224.51913","126.43527","0.6384","0.7096774","428"
"204.92941","108.8808","0.6528","0.61290324","445"
"190.76947","94.68756","0.6672","0.61290324","461"
"180.38013","82.719055","0.67200005","0.6451613","478"
"176.63663","79.148315","0.67200005","0.6774193","495"
"168.26382","71.11041","0.67200005","0.7096774","511"
"163.5151","67.4187","0.68160003","0.7419355","528"
"160.52391","67.42859","0.68160003","0.7096774","544"
"159.07143","70.25064","0.70080006","0.61290324","564"
"159.57054","76.20233","0.72","0.61290324","581"
"168.83366","93.90259","0.6912","0.61290324","597"
"179.60713","112.0","0.67200005","0.61290324","611"
"207.12453","151.34824","0.6624","0.61290324","631"
"246.33124","202.68289","0.6384","0.61290324","647"
"286.97864","250.68741","0.61920005","0.61290324","664"
"324.43973","297.27026","0.624","0.61290324","680"
"364.4911","345.12103","0.6096","0.61290324","697"
"404.92606","390.6599","0.59040004","0.61290324","714"
"442.22003","435.78735","0.58080006","0.6451613","730"
"458.4473","453.72955","0.57600003","0.61290324","747"
"500.56866","504.8407","0.57600003","0.61290324","764"
"536.95605","547.28845","0.58080006","0.61290324","780"
"568.7382","582.92737","0.5424","0.61290324","797"
"595.463","610.7225","0.49920002","0.61290324","814"
"624.83044","640.55725","0.4176","0.61290324","830"
"651.9423","666.58466","0.2736","0.58064514","847"
"670.4985","678.1705","0.216","0.54838705","864"
"672.4643","679.4286","0.1632","0.48387095","866"
