"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-80"
"360.0","281.0","lou","nexus-80"
"178.0","102.0","lou","nexus-80"
"649.0","664.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"638.5357","535.4286","0.192","0.41935483","0"
"628.1903","533.03424","0.504","0.41935483","55"
"623.7261","531.2609","0.5328","0.41935483","69"
"616.6492","527.06586","0.5568","0.41935483","86"
"607.46405","520.8227","0.56640005","0.41935483","103"
"595.9616","511.98883","0.5952","0.41935483","120"
"587.85443","504.50067","0.5952","0.41935483","136"
"572.16846","489.71606","0.59040004","0.41935483","153"
"541.8179","458.09082","0.61920005","0.41935483","169"
"521.7973","437.57428","0.61920005","0.41935483","186"
"502.61993","418.0708","0.61920005","0.41935483","203"
"475.0178","390.27197","0.64320004","0.41935483","219"
"450.6819","369.26575","0.648","0.4516129","236"
"431.06592","351.68616","0.6768","0.4516129","253"
"419.66412","341.60925","0.6624","0.4516129","269"
"397.07596","321.87256","0.6528","0.4516129","286"
"368.37128","290.64215","0.6768","0.4516129","302"
"350.91144","272.3509","0.6768","0.4516129","319"
"332.19067","252.2796","0.6912","0.516129","336"
"313.08484","232.42432","0.6912","0.516129","352"
"294.15176","214.24857","0.6624","0.516129","369"
"274.90723","197.79895","0.6672","0.54838705","386"
"266.1723","190.73059","0.68160003","0.54838705","402"
"245.13034","177.2146","0.6768","0.58064514","419"
"216.25835","158.57245","0.6672","0.58064514","436"
"197.56073","145.37225","0.6624","0.58064514","452"
"182.5065","135.04935","0.65760005","0.6451613","469"
"162.54518","120.879425","0.6624","0.6774193","485"
"150.74419","113.37494","0.67200005","0.61290324","502"
"141.6607","108.14288","0.69600004","0.61290324","515"
"137.35661","105.86261","0.7152","0.61290324","535"
"131.36246","102.128296","0.72","0.61290324","552"
"126.70654","100.0","0.73920006","0.61290324","571"
"124.5802","100.0","0.74880004","0.61290324","588"
"124.25","101.71506","0.73920006","0.6774193","604"
"126.684326","106.93402","0.70080006","0.61290324","621"
"133.07587","116.566376","0.6912","0.61290324","638"
"139.12422","125.27603","0.69600004","0.61290324","654"
"169.84848","161.88318","0.648","0.61290324","671"
"204.96945","204.57764","0.62880003","0.61290324","688"
"236.19122","242.71335","0.5856","0.61290324","704"
"274.13345","286.6817","0.57600003","0.61290324","721"
"308.1584","324.20532","0.57600003","0.61290324","738"
"341.4585","360.43713","0.5616","0.61290324","754"
"369.7857","391.42853","0.57600003","0.61290324","770"
"384.10144","406.7364","0.57600003","0.61290324","787"
"424.02945","448.1457","0.59040004","0.61290324","804"
"459.86713","482.19244","0.59040004","0.61290324","821"
"484.8684","508.74213","0.6096","0.61290324","837"
"507.5052","532.49176","0.6","0.61290324","854"
"536.8369","562.5782","0.6096","0.61290324","871"
"556.0731","583.278","0.56640005","0.61290324","887"
"567.9587","595.95593","0.5472","0.61290324","904"
"584.6425","615.11505","0.52320004","0.61290324","921"
"609.1027","640.141","0.48000002","0.61290324","937"
"619.53644","653.0843","0.44160002","0.61290324","954"
"628.6368","663.0685","0.36960003","0.61290324","971"
"633.8001","672.3867","0.20160002","0.516129","987"
"634.0714","673.4286","0.1488","0.4516129","989"
