"ChallengeX","ChallengeY","Tester Name","Device Name"
"317.0","288.0","Jake","nexus-08"
"343.0","812.0","Jake","nexus-08"
"151.0","861.0","Jake","nexus-08"
"636.0","158.0","Jake","nexus-08"
"X","Y","PRESSURE"
"319.0","327.42426","0.18720001"
"315.47495","341.17035","0.648"
"314.0","361.9873","0.71040004"
"313.2647","388.28015","0.744"
"312.75","419.09943","0.73920006"
"313.24164","459.78687","0.744"
"314.97324","499.77106","0.768"
"316.94647","530.0655","0.76320004"
"324.93863","574.80316","0.79200006"
"327.07977","620.8081","0.79200006"
"330.67978","649.1899","0.73440003"
"332.125","678.77997","0.71040004"
"331.27884","706.93976","0.69600004"
"328.84805","729.5038","0.6912"
"326.63763","742.38104","0.68160003"
"324.3809","761.0699","0.70080006"
"323.09955","772.25256","0.70080006"
"322.75","777.9279","0.70080006"
"322.75","781.66675","0.69600004"
"322.75","786.29175","0.69600004"
"320.52316","788.71265","0.73440003"
"318.02444","792.1766","0.75360006"
"309.9184","797.1336","0.744"
"294.0488","805.298","0.72480005"
"272.206","817.5629","0.7152"
"254.86295","827.00586","0.73440003"
"241.3157","832.7512","0.744"
"224.40973","838.8408","0.74880004"
"210.43683","841.93677","0.75360006"
"199.10562","843.65643","0.76320004"
"191.142","844.7548","0.7584"
"185.25465","846.6952","0.78720003"
"181.8125","847.1213","0.79200006"
"177.10298","846.81824","0.78720003"
"174.95865","846.81824","0.79200006"
"187.01993","836.16705","0.8112"
"224.88992","806.1935","0.8112"
"258.95633","772.1188","0.80640006"
"283.18665","738.8045","0.82080007"
"311.13416","689.1981","0.83040005"
"335.2907","639.25226","0.81600004"
"360.29572","593.3474","0.82080007"
"384.15695","549.0209","0.80640006"
"408.49026","508.65765","0.7968"
"451.77014","441.19104","0.7824"
"487.40707","377.15686","0.74880004"
"513.531","324.69748","0.72480005"
"537.64905","279.24146","0.72"
"562.1873","237.63232","0.6912"
"582.6514","210.7681","0.63360006"
"607.4474","190.05179","0.5568"
"639.80566","167.53342","0.35040003"
"649.969","160.22473","0.20160002"
