"ChallengeX","ChallengeY","Tester Name","Device Name"
"401.0","126.0","Ryan","nexus-09"
"470.0","269.0","Ryan","nexus-09"
"222.0","850.0","Ryan","nexus-09"
"419.0","528.0","Ryan","nexus-09"
"X","Y","PRESSURE"
"394.625","123.18182","0.120000005"
"395.38858","127.62454","0.38880002"
"406.58777","139.48615","0.40320003"
"424.54297","158.31961","0.39360002"
"441.57184","179.43631","0.40800002"
"459.74252","200.14249","0.4176"
"475.31393","219.62653","0.43680003"
"484.5919","230.90088","0.43680003"
"487.93002","236.64856","0.432"
"490.69226","241.32257","0.43680003"
"492.8731","244.70615","0.4512"
"492.39423","247.7786","0.46080002"
"493.01898","251.41339","0.47040004"
"491.0807","253.8953","0.4656"
"489.0339","258.8408","0.4512"
"486.7362","264.73044","0.44160002"
"483.15033","274.13843","0.42720002"
"475.53934","290.42935","0.42240003"
"464.25006","320.17563","0.40320003"
"448.3679","365.88605","0.38880002"
"436.08633","393.07495","0.39360002"
"419.8947","421.93292","0.38880002"
"399.34045","461.90295","0.384"
"382.7872","498.16516","0.38880002"
"357.14633","549.17206","0.36"
"330.66766","602.66156","0.3312"
"309.24323","648.56024","0.312"
"287.49036","696.39575","0.3072"
"272.27585","727.3407","0.3264"
"262.19702","746.5364","0.34080002"
"252.29099","766.49634","0.36"
"245.02301","783.9889","0.35040003"
"241.51355","796.46704","0.35040003"
"239.17892","803.9602","0.35040003"
"238.375","810.22095","0.37440002"
"238.375","812.57574","0.39360002"
"238.375","815.14996","0.4512"
"253.16107","798.49744","0.45600003"
"280.73022","760.6631","0.44640002"
"297.1989","738.35425","0.46080002"
"321.22812","697.5704","0.45600003"
"346.42706","657.95325","0.43680003"
"361.5346","630.6775","0.42720002"
"377.89978","605.79","0.4176"
"393.36694","579.5127","0.4176"
"407.0032","561.8217","0.432"
"413.73096","552.7293","0.42720002"
"416.7661","548.5176","0.4176"
"418.53314","546.1187","0.4128"
