"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-59"
"360.0","281.0","lou","nexus-59"
"178.0","102.0","lou","nexus-59"
"649.0","664.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"645.6786","521.4286","0.1296","0.41935483","0"
"633.21497","518.01746","0.53760004","0.41935483","88"
"630.49994","516.71436","0.5424","0.41935483","102"
"627.2686","514.789","0.55200005","0.41935483","117"
"619.856","508.62543","0.56640005","0.4516129","132"
"608.077","498.7705","0.60480005","0.4516129","144"
"593.5091","485.06018","0.624","0.4516129","161"
"573.19995","465.26764","0.61920005","0.516129","178"
"547.0971","438.79034","0.6384","0.516129","194"
"531.87646","421.3294","0.6672","0.516129","211"
"511.75","399.2857","0.6672","0.58064514","227"
"494.0276","378.87598","0.6768","0.58064514","245"
"468.1618","347.92334","0.70080006","0.61290324","262"
"442.4875","319.01794","0.70080006","0.61290324","279"
"424.72107","300.7379","0.7296","0.61290324","296"
"407.7035","282.41553","0.72480005","0.61290324","313"
"392.88156","268.22906","0.71040004","0.61290324","330"
"375.16458","251.4494","0.7296","0.61290324","346"
"366.8527","243.47","0.75360006","0.61290324","363"
"355.4133","232.48819","0.7728","0.6451613","380"
"336.18158","214.85175","0.7584","0.61290324","397"
"316.00143","196.6755","0.77760005","0.61290324","414"
"296.91318","179.34818","0.768","0.61290324","431"
"277.54968","163.0062","0.744","0.61290324","448"
"261.643","149.81348","0.7584","0.61290324","465"
"247.56592","137.3898","0.7584","0.61290324","482"
"237.51471","129.61588","0.768","0.6774193","499"
"217.34782","113.51306","0.78720003","0.6774193","515"
"202.93678","104.35956","0.80160004","0.61290324","532"
"193.74342","99.21399","0.79200006","0.61290324","549"
"187.47281","96.23129","0.77760005","0.61290324","566"
"182.35439","94.17584","0.77760005","0.61290324","583"
"178.13542","93.714294","0.79200006","0.61290324","600"
"176.48215","93.714294","0.81600004","0.61290324","613"
"176.92857","94.87967","0.83040005","0.61290324","634"
"180.04489","98.42023","0.8256","0.6774193","651"
"187.8076","105.87247","0.80640006","0.61290324","668"
"208.02641","123.43753","0.76320004","0.61290324","685"
"246.14273","161.07275","0.74880004","0.61290324","702"
"277.92578","196.17734","0.72480005","0.61290324","719"
"309.75708","236.40726","0.70080006","0.61290324","736"
"343.0","281.85718","0.6624","0.61290324","752"
"360.07486","305.35364","0.67200005","0.61290324","770"
"402.24533","362.80902","0.6912","0.61290324","786"
"442.3189","415.12823","0.67200005","0.61290324","803"
"477.99112","463.6883","0.6672","0.61290324","820"
"508.4779","503.94104","0.64320004","0.61290324","837"
"536.74976","539.99976","0.61920005","0.61290324","854"
"555.2133","563.0846","0.5856","0.61290324","871"
"565.22797","574.3634","0.55200005","0.61290324","888"
"582.6535","592.2187","0.4656","0.61290324","905"
"605.52936","611.2933","0.40800002","0.61290324","922"
"616.2143","620.0","0.26880002","0.58064514","930"
