"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","lou","nexus-59"
"647.0","813.0","lou","nexus-59"
"604.0","604.0","lou","nexus-59"
"634.0","306.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"351.0357","672.2857","0.2256","0.41935483","0"
"350.38818","682.8069","0.6144","0.48387095","85"
"355.85004","686.168","0.6672","0.48387095","98"
"368.84613","691.98004","0.68640006","0.516129","112"
"395.11252","703.3817","0.6624","0.54838705","126"
"418.6202","713.5257","0.62880003","0.54838705","139"
"454.03052","728.6401","0.5712","0.54838705","160"
"492.68585","744.9073","0.5088","0.54838705","177"
"537.6786","765.3029","0.48960003","0.54838705","194"
"560.50354","776.6632","0.44160002","0.54838705","211"
"573.30164","783.8538","0.384","0.54838705","228"
"583.5948","790.2283","0.37440002","0.54838705","245"
"592.22687","796.20044","0.40320003","0.54838705","262"
"598.8036","800.0","0.432","0.54838705","278"
"602.68585","802.4846","0.432","0.54838705","295"
"611.31525","806.64844","0.3984","0.54838705","312"
"619.05426","809.19446","0.37440002","0.54838705","329"
"625.88324","811.1428","0.35520002","0.54838705","346"
"632.46173","810.51514","0.35520002","0.54838705","363"
"638.0264","808.3873","0.3792","0.54838705","380"
"642.6503","804.62146","0.38880002","0.54838705","397"
"644.8044","801.6874","0.40320003","0.54838705","414"
"648.47235","785.99536","0.4176","0.54838705","430"
"649.1962","758.1859","0.46080002","0.54838705","447"
"647.0664","732.845","0.49920002","0.54838705","464"
"643.94385","707.96765","0.52320004","0.54838705","481"
"639.528","684.85846","0.5712","0.54838705","498"
"634.9484","660.2021","0.6096","0.516129","515"
"631.9874","648.85474","0.6144","0.516129","532"
"626.04584","625.82227","0.624","0.516129","549"
"610.9767","581.9585","0.67200005","0.58064514","566"
"598.2107","544.54315","0.69600004","0.58064514","583"
"589.4919","508.06372","0.744","0.58064514","599"
"584.5942","460.11407","0.7728","0.58064514","616"
"584.8204","410.7439","0.7728","0.61290324","633"
"593.856","360.46252","0.768","0.61290324","650"
"600.74854","333.43054","0.7728","0.61290324","667"
"625.96954","268.017","0.74880004","0.61290324","684"
"656.2176","211.89157","0.5568","0.61290324","701"
"668.8928","185.42859","0.42720002","0.58064514","708"
