"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-59"
"340.0","367.0","lou","nexus-59"
"439.0","650.0","lou","nexus-59"
"106.0","619.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"522.4643","652.5714","0.22080001","0.41935483","0"
"511.37665","641.5689","0.4848","0.38709676","74"
"509.438","639.20905","0.504","0.38709676","91"
"504.30267","631.5129","0.5424","0.38709676","108"
"491.4135","611.35065","0.5952","0.38709676","125"
"479.14203","589.357","0.63360006","0.38709676","142"
"462.96643","556.2142","0.70080006","0.38709676","159"
"448.4717","526.7914","0.72","0.48387095","176"
"435.54422","503.685","0.72","0.516129","193"
"421.63516","478.6938","0.74880004","0.516129","210"
"415.01392","467.6994","0.74880004","0.516129","227"
"399.93958","447.0174","0.73920006","0.516129","244"
"382.86447","426.1231","0.7296","0.516129","260"
"369.98965","410.74927","0.75360006","0.516129","277"
"361.2825","400.43903","0.7824","0.516129","294"
"353.6456","391.05493","0.80160004","0.516129","311"
"347.3931","384.2174","0.80640006","0.516129","328"
"343.0","378.7143","0.80640006","0.516129","344"
"340.687","376.92236","0.8112","0.516129","362"
"338.32608","374.85718","0.8256","0.54838705","379"
"336.2604","374.85718","0.85920006","0.58064514","396"
"335.85715","377.35083","0.88320005","0.58064514","413"
"337.04282","382.55762","0.85920006","0.58064514","430"
"341.0337","391.30975","0.84000003","0.6451613","446"
"355.927","419.39124","0.80640006","0.61290324","463"
"369.33926","449.0","0.79200006","0.61290324","475"
"382.3324","473.8452","0.768","0.61290324","497"
"405.69925","520.8208","0.7056","0.61290324","514"
"419.9055","552.74567","0.648","0.61290324","531"
"427.3395","575.2277","0.6384","0.61290324","548"
"431.48602","591.3939","0.62880003","0.61290324","565"
"433.87582","603.8204","0.62880003","0.61290324","584"
"435.82938","611.32196","0.6384","0.61290324","601"
"436.81055","614.1744","0.648","0.61290324","618"
"436.75","620.71936","0.6528","0.61290324","635"
"435.83398","626.92395","0.648","0.61290324","652"
"433.25015","631.07416","0.648","0.6774193","669"
"428.94403","635.208","0.65760005","0.7096774","686"
"423.73187","639.1888","0.6912","0.61290324","703"
"413.12894","642.77936","0.68640006","0.6451613","720"
"401.48215","644.4286","0.7056","0.61290324","733"
"385.57092","645.9132","0.73440003","0.61290324","754"
"336.52908","644.30206","0.76320004","0.61290324","770"
"301.741","641.72186","0.76320004","0.61290324","787"
"264.27634","637.62054","0.7728","0.61290324","804"
"212.65297","630.71594","0.768","0.61290324","821"
"162.20145","623.7994","0.7824","0.61290324","838"
"127.699875","620.0494","0.77760005","0.61290324","855"
"109.51785","618.71436","0.76320004","0.61290324","867"
"89.78659","619.27124","0.72480005","0.61290324","889"
"76.86475","623.03064","0.53760004","0.61290324","906"
"76.03571","623.4286","0.40800002","0.54838705","907"
