"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","lou","nexus-59"
"647.0","813.0","lou","nexus-59"
"604.0","604.0","lou","nexus-59"
"634.0","306.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"364.42856","691.1429","0.18720001","0.41935483","0"
"386.77072","707.43945","0.6","0.48387095","114"
"408.17023","717.315","0.6","0.48387095","128"
"435.73172","729.33044","0.5472","0.48387095","142"
"470.7846","746.4795","0.51360005","0.48387095","156"
"503.7143","761.0","0.4512","0.48387095","169"
"526.2285","771.3783","0.42720002","0.48387095","190"
"563.6739","788.16327","0.3648","0.48387095","207"
"590.744","800.0261","0.35520002","0.48387095","224"
"610.53156","808.7268","0.33600003","0.48387095","241"
"619.7242","813.2562","0.32160002","0.48387095","258"
"624.4837","815.1122","0.32160002","0.48387095","275"
"628.8415","817.20386","0.3264","0.48387095","292"
"630.9934","817.1428","0.3312","0.48387095","309"
"635.37103","816.51904","0.34080002","0.48387095","326"
"639.7579","814.4133","0.35520002","0.48387095","343"
"643.61017","809.9713","0.37440002","0.48387095","360"
"647.4771","803.40393","0.38880002","0.48387095","376"
"651.57806","789.3459","0.3984","0.48387095","393"
"653.7143","766.75836","0.40800002","0.48387095","410"
"652.375","747.28577","0.42240003","0.516129","423"
"649.15674","726.15356","0.44640002","0.516129","444"
"644.6195","695.3285","0.4656","0.516129","461"
"641.28345","672.15906","0.504","0.516129","478"
"639.0524","656.7659","0.53760004","0.516129","495"
"637.03723","647.0931","0.56640005","0.516129","512"
"634.9115","636.88947","0.59040004","0.516129","529"
"633.1786","628.9155","0.6144","0.516129","546"
"632.4495","624.05756","0.62880003","0.516129","562"
"630.5912","618.5483","0.648","0.516129","579"
"629.2496","610.0555","0.67200005","0.516129","596"
"628.7143","601.2582","0.68640006","0.516129","613"
"628.7143","587.6065","0.6912","0.516129","630"
"631.60126","558.07104","0.69600004","0.516129","647"
"638.8308","509.44293","0.6912","0.58064514","664"
"651.03564","454.14282","0.6768","0.61290324","680"
"658.549","414.2813","0.69600004","0.61290324","700"
"686.71796","329.43158","0.6624","0.6451613","717"
"709.9565","275.29114","0.6096","0.61290324","734"
"740.6799","206.21497","0.3072","0.48387095","751"
