"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-59"
"253.0","458.0","lou","nexus-59"
"617.0","205.0","lou","nexus-59"
"461.0","346.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"180.5","353.4286","0.2544","0.41935483","0"
"182.39099","366.48785","0.80640006","0.54838705","125"
"187.40187","375.36725","0.78720003","0.54838705","140"
"193.48494","387.25916","0.8112","0.54838705","154"
"202.70422","403.77496","0.83040005","0.54838705","169"
"205.42287","407.94183","0.8256","0.54838705","183"
"214.10156","421.01","0.8112","0.54838705","204"
"218.28195","426.5564","0.80640006","0.54838705","221"
"224.4458","430.69672","0.79200006","0.58064514","238"
"233.3407","432.2857","0.79200006","0.58064514","255"
"243.32257","429.8968","0.8112","0.58064514","272"
"263.74237","420.6151","0.80640006","0.58064514","289"
"279.6638","412.97284","0.80640006","0.58064514","306"
"308.29626","396.77594","0.8112","0.58064514","322"
"352.07745","371.3401","0.7968","0.58064514","339"
"397.4783","344.44196","0.78720003","0.61290324","356"
"437.2663","318.81244","0.7728","0.61290324","373"
"477.7749","292.65338","0.76320004","0.61290324","391"
"506.09393","275.73883","0.74880004","0.61290324","407"
"540.8837","252.15677","0.72","0.61290324","424"
"550.50397","246.37677","0.70080006","0.6451613","441"
"579.76904","226.18207","0.7056","0.61290324","458"
"605.7439","209.0387","0.71040004","0.61290324","475"
"616.40875","203.86816","0.6768","0.61290324","492"
"623.1262","200.35962","0.65760005","0.61290324","508"
"626.9219","198.29211","0.6528","0.61290324","525"
"628.7143","198.56592","0.6624","0.6451613","542"
"628.7143","200.42859","0.70080006","0.61290324","558"
"626.9138","203.45697","0.7056","0.61290324","577"
"608.9924","224.95471","0.72480005","0.61290324","593"
"580.3291","255.87833","0.7296","0.61290324","610"
"545.5542","290.4131","0.74880004","0.61290324","627"
"521.8301","314.32684","0.73920006","0.61290324","644"
"491.10846","346.8943","0.79200006","0.61290324","661"
"472.75128","365.65436","0.77760005","0.61290324","678"
"464.9809","373.4698","0.7728","0.61290324","694"
"456.7355","383.45178","0.6384","0.6451613","711"
"451.92853","392.0","0.36960003","0.516129","725"
