"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-59"
"360.0","281.0","lou","nexus-59"
"178.0","102.0","lou","nexus-59"
"649.0","664.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"617.1071","531.7143","0.17760001","0.41935483","0"
"603.43036","517.7274","0.5424","0.41935483","139"
"596.957","510.11816","0.6096","0.41935483","153"
"588.46704","499.9231","0.62880003","0.41935483","168"
"574.92206","484.3595","0.64320004","0.41935483","182"
"546.7409","450.27484","0.6768","0.4516129","205"
"534.60675","436.78522","0.68160003","0.4516129","223"
"517.61523","417.90112","0.6912","0.48387095","239"
"488.32617","384.7788","0.7056","0.48387095","256"
"471.50262","366.20313","0.7296","0.48387095","273"
"453.3742","347.95923","0.73920006","0.54838705","290"
"433.7969","329.1358","0.76320004","0.54838705","307"
"415.50626","312.46313","0.76320004","0.58064514","324"
"394.50104","291.79156","0.768","0.6451613","340"
"383.33786","281.48047","0.7824","0.61290324","357"
"362.86432","261.0875","0.7968","0.61290324","374"
"330.99435","224.91849","0.80160004","0.6451613","391"
"312.52948","200.4932","0.8112","0.61290324","409"
"298.3531","180.28015","0.7968","0.61290324","425"
"284.1752","160.83618","0.7728","0.61290324","442"
"270.15955","142.05325","0.7824","0.6774193","459"
"260.50742","130.06784","0.80160004","0.61290324","476"
"255.77194","124.83252","0.80640006","0.61290324","493"
"249.1789","118.503174","0.83040005","0.61290324","510"
"242.94708","113.10898","0.84000003","0.61290324","527"
"238.65594","110.914856","0.84480006","0.61290324","544"
"236.58911","110.0","0.88320005","0.61290324","561"
"235.85715","111.64685","0.86880004","0.61290324","578"
"236.51721","116.186676","0.83040005","0.61290324","595"
"241.80966","125.00021","0.7968","0.6774193","611"
"251.48215","142.14288","0.76320004","0.61290324","624"
"279.0321","182.3794","0.72","0.61290324","645"
"316.87656","235.87073","0.64320004","0.61290324","662"
"346.03003","280.1554","0.55200005","0.61290324","679"
"377.9893","328.6352","0.49440002","0.61290324","696"
"413.32208","380.12494","0.45600003","0.61290324","713"
"457.76477","439.8128","0.3984","0.61290324","730"
"503.7616","491.2105","0.3456","0.61290324","747"
"534.96423","520.1429","0.33600003","0.61290324","759"
"571.464","557.32544","0.28320003","0.61290324","780"
"614.69574","603.38763","0.24480002","0.61290324","797"
"652.71106","648.97406","0.22080001","0.61290324","814"
"685.37946","682.18933","0.1824","0.58064514","831"
"690.3214","687.7143","0.115200005","0.4516129","838"
