"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-59"
"253.0","458.0","lou","nexus-59"
"617.0","205.0","lou","nexus-59"
"461.0","346.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"176.92857","363.7143","0.24000001","0.41935483","0"
"184.30289","374.7619","0.72480005","0.58064514","121"
"194.6882","390.2611","0.76320004","0.58064514","136"
"206.50232","406.46088","0.75360006","0.58064514","150"
"214.48764","417.79932","0.768","0.58064514","165"
"219.15945","426.92554","0.78720003","0.58064514","180"
"222.49963","433.6223","0.7824","0.58064514","197"
"226.45544","438.68866","0.78720003","0.58064514","214"
"231.84198","441.00092","0.7728","0.58064514","231"
"235.28552","440.85718","0.78720003","0.58064514","248"
"251.20135","435.50903","0.80160004","0.61290324","265"
"292.69714","414.67957","0.80160004","0.61290324","282"
"321.3354","397.29395","0.79200006","0.6451613","299"
"355.40915","376.05817","0.7824","0.6451613","316"
"390.31287","352.1012","0.768","0.6451613","333"
"426.52853","327.97034","0.73920006","0.61290324","350"
"459.92453","305.8589","0.72480005","0.61290324","366"
"471.66403","297.7846","0.72480005","0.61290324","383"
"516.4979","268.96133","0.72","0.61290324","400"
"550.948","246.9226","0.67200005","0.6451613","417"
"568.9605","234.52814","0.65760005","0.61290324","434"
"580.38116","226.87128","0.63360006","0.61290324","451"
"588.2975","221.29535","0.63360006","0.61290324","468"
"592.6894","219.00626","0.57600003","0.58064514","485"
"594.33923","218.85715","0.60480005","0.58064514","497"
"595.41235","220.2254","0.624","0.58064514","519"
"592.65845","225.77756","0.6384","0.58064514","535"
"583.5234","238.41577","0.68640006","0.58064514","553"
"560.8328","265.91525","0.68640006","0.61290324","569"
"530.19977","302.65607","0.7056","0.61290324","586"
"508.57135","326.74756","0.71040004","0.6774193","603"
"479.95563","359.11493","0.73920006","0.61290324","620"
"469.98175","370.979","0.7296","0.61290324","637"
"454.70154","391.00696","0.71040004","0.6774193","654"
"439.4286","408.28577","0.4128","0.61290324","670"
