"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","maggie","nexus-59"
"253.0","458.0","maggie","nexus-59"
"617.0","205.0","maggie","nexus-59"
"461.0","346.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"155.5","374.85718","0.2736","0.41935483","0"
"162.22372","387.8542","0.55200005","0.41935483","59"
"173.32356","397.213","0.5712","0.4516129","74"
"190.23477","408.2303","0.57600003","0.4516129","91"
"206.65404","414.3484","0.55200005","0.48387095","108"
"234.40933","413.22186","0.5712","0.48387095","125"
"262.64285","404.0","0.5616","0.48387095","141"
"297.578","385.42023","0.5616","0.48387095","159"
"373.98294","335.14453","0.5616","0.48387095","176"
"428.1426","297.9037","0.5328","0.48387095","193"
"474.91046","264.44797","0.53760004","0.48387095","210"
"519.9211","235.95868","0.51360005","0.48387095","226"
"545.3743","221.57462","0.504","0.48387095","243"
"563.3949","214.36514","0.49920002","0.48387095","260"
"568.60486","212.37787","0.5088","0.48387095","277"
"573.0201","211.67642","0.52320004","0.516129","294"
"573.3571","214.55515","0.5328","0.54838705","311"
"570.548","220.16711","0.5712","0.54838705","328"
"558.6491","236.6081","0.5328","0.54838705","345"
"533.41327","271.20447","0.5328","0.54838705","362"
"502.82336","306.5285","0.5184","0.54838705","379"
"481.38123","328.58258","0.5424","0.54838705","396"
"472.41434","336.995","0.528","0.54838705","412"
"457.27863","350.00684","0.48960003","0.54838705","429"
"450.14285","355.14288","0.33600003","0.516129","439"
