"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-59"
"516.0","278.0","maggie","nexus-59"
"191.0","503.0","maggie","nexus-59"
"627.0","704.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"462.64285","581.4286","0.24960001","0.41935483","0"
"477.50528","520.91504","0.31680003","0.3548387","49"
"495.13","468.28314","0.3984","0.3548387","64"
"513.3489","414.31213","0.4128","0.3548387","81"
"532.0387","364.42578","0.3792","0.3548387","98"
"549.0618","317.05048","0.4128","0.3548387","115"
"553.7143","293.7013","0.4176","0.3548387","132"
"553.7143","288.26404","0.43680003","0.3548387","149"
"550.6506","281.46777","0.44160002","0.3548387","166"
"540.6944","279.7143","0.44160002","0.3548387","183"
"495.92023","291.04156","0.4656","0.3548387","200"
"435.73","316.30524","0.4656","0.3548387","217"
"370.03458","351.1789","0.4848","0.3548387","234"
"313.1675","384.56915","0.5088","0.3548387","251"
"274.25","409.14282","0.51360005","0.3548387","264"
"244.7583","428.70416","0.53760004","0.3548387","284"
"214.65195","454.357","0.5328","0.3548387","301"
"207.38676","465.32623","0.528","0.3548387","318"
"209.813","473.99524","0.5472","0.3548387","335"
"226.24579","487.50842","0.53760004","0.3548387","352"
"272.13498","513.93146","0.52320004","0.3548387","369"
"321.88644","537.5849","0.528","0.3548387","386"
"349.1179","548.29755","0.53760004","0.3548387","403"
"433.99457","581.41766","0.52320004","0.3548387","420"
"510.58954","613.4653","0.4848","0.3548387","436"
"563.24866","641.1482","0.3984","0.3548387","453"
"589.0038","655.9268","0.384","0.3548387","470"
"607.9438","669.4889","0.34080002","0.3548387","487"
"616.1525","677.10333","0.24960001","0.3548387","504"
"619.3393","679.1428","0.192","0.32258064","512"
