"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-59"
"360.0","281.0","maggie","nexus-59"
"178.0","102.0","maggie","nexus-59"
"649.0","664.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"671.5714","536.8572","0.1536","0.38709676","0"
"658.23663","533.46576","0.4176","0.38709676","74"
"639.57324","517.0315","0.44640002","0.38709676","91"
"592.44806","471.8037","0.45600003","0.38709676","107"
"539.98395","423.7591","0.4656","0.4516129","124"
"475.17615","365.4605","0.49920002","0.4516129","145"
"426.17407","317.5614","0.5184","0.4516129","162"
"382.08282","273.5526","0.5184","0.4516129","179"
"351.9286","245.85715","0.51360005","0.4516129","189"
"315.04065","211.6893","0.5328","0.4516129","212"
"273.34998","179.61368","0.5184","0.4516129","229"
"250.34259","164.12784","0.5088","0.4516129","246"
"239.79376","159.03244","0.504","0.4516129","263"
"232.58563","157.14285","0.5088","0.48387095","280"
"228.91739","159.32431","0.51360005","0.516129","297"
"228.7143","166.42642","0.5616","0.516129","314"
"233.51645","175.9248","0.55200005","0.516129","331"
"273.65692","235.15955","0.55200005","0.516129","348"
"320.44485","296.60175","0.55200005","0.516129","364"
"373.90048","359.43774","0.57600003","0.516129","381"
"438.11963","425.72125","0.56640005","0.516129","398"
"497.13104","487.31024","0.56640005","0.54838705","415"
"548.054","542.8919","0.5472","0.54838705","432"
"571.9779","569.45526","0.5424","0.54838705","449"
"607.8977","616.53503","0.4176","0.516129","466"
