"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-59"
"516.0","278.0","maggie","nexus-59"
"191.0","503.0","maggie","nexus-59"
"627.0","704.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"463.5357","566.8572","0.192","0.2580645","0"
"467.69025","503.1626","0.3648","0.3548387","52"
"481.7456","431.61884","0.4176","0.3548387","72"
"496.2716","378.38806","0.3648","0.3548387","89"
"503.12695","350.54108","0.4128","0.3548387","106"
"506.30585","329.78455","0.4512","0.3548387","123"
"503.29602","319.82635","0.47520003","0.3548387","140"
"499.36163","317.48218","0.49440002","0.3548387","157"
"474.32596","320.75085","0.504","0.3548387","174"
"408.72214","342.55188","0.49440002","0.3548387","191"
"348.3998","373.63257","0.528","0.3548387","207"
"292.8479","408.88916","0.52320004","0.3548387","224"
"243.95456","441.49548","0.51360005","0.3548387","241"
"202.24037","473.7506","0.5184","0.3548387","258"
"180.94643","491.0","0.48960003","0.3548387","271"
"179.60715","494.4756","0.504","0.3548387","292"
"183.05914","503.2757","0.5088","0.38709676","309"
"210.75034","519.88885","0.504","0.38709676","326"
"263.26044","539.3405","0.5088","0.38709676","343"
"323.60663","556.21985","0.52320004","0.38709676","360"
"394.49786","579.89685","0.48000002","0.38709676","377"
"472.01785","607.5714","0.47040004","0.38709676","393"
"506.54108","624.52356","0.4512","0.38709676","411"
"573.75934","659.9949","0.384","0.38709676","428"
"619.9488","684.36395","0.28800002","0.38709676","444"
"628.7143","690.2857","0.22080001","0.3548387","452"
